yearmonth,returnerid,returnername,gamescore,year,topn,rankGroupsReturner,rankGroupsServer,ones,returnerProbability,returnerFrequency
201202,508,Alex Bogomolov Jr,15-30,2012,100,4,6,1,.5,24
201107,508,Alex Bogomolov Jr,15-40,2011,100,6,4,1,.4375,16
201202,508,Alex Bogomolov Jr,15-40,2012,100,4,6,1,.46666667,15
201110,508,Alex Bogomolov Jr,30-0,2011,100,4,1,1,.30769232,26
201202,508,Alex Bogomolov Jr,30-0,2012,100,4,2,1,.34375,32
201402,508,Alex Bogomolov Jr,30-0,2014,100,6,6,1,.40000001,5
201107,508,Alex Bogomolov Jr,30-15,2011,100,6,4,1,.36363637,44
201208,508,Alex Bogomolov Jr,30-15,2012,100,6,1,1,.1724138,29
201402,508,Alex Bogomolov Jr,30-15,2014,100,6,6,1,0,4
201107,508,Alex Bogomolov Jr,30-30,2011,100,6,6,1,.3548387,31
201202,508,Alex Bogomolov Jr,30-30,2012,100,4,6,1,.35294119,17
201107,508,Alex Bogomolov Jr,30-40,2011,100,6,4,1,.21052632,19
201205,508,Alex Bogomolov Jr,30-40,2012,100,5,1,1,.35714287,14
201108,508,Alex Bogomolov Jr,40-0,2011,100,5,6,1,.5,18
201208,508,Alex Bogomolov Jr,40-0,2012,100,6,1,1,.42857143,21
201402,508,Alex Bogomolov Jr,40-0,2014,100,6,6,1,0,3
201110,508,Alex Bogomolov Jr,40-15,2011,100,4,3,1,.32432431,37
201208,508,Alex Bogomolov Jr,40-15,2012,100,6,1,1,.27272728,33
201402,508,Alex Bogomolov Jr,40-15,2014,100,6,6,1,.25,4
201110,508,Alex Bogomolov Jr,40-30,2011,100,4,3,1,.40625,32
201202,508,Alex Bogomolov Jr,40-30,2012,100,4,2,1,.34999999,20
201402,508,Alex Bogomolov Jr,40-30,2014,100,6,6,1,0,1
201110,508,Alex Bogomolov Jr,40-40,2011,100,4,3,1,.34482759,29
201209,508,Alex Bogomolov Jr,40-40,2012,100,6,6,1,.375,16
201108,508,Alex Bogomolov Jr,40-50,2011,100,5,6,1,.61538464,13
201208,508,Alex Bogomolov Jr,40-50,2012,100,6,1,1,.33333334,6
201110,508,Alex Bogomolov Jr,50-40,2011,100,4,3,1,.375,24
201202,508,Alex Bogomolov Jr,50-40,2012,100,4,6,1,.33333334,12
201109,509,Nicolas Renavand,0-0,2011,100,9999,3,1,.40909091,22
201109,509,Nicolas Renavand,0-15,2011,100,9999,6,1,.11111111,9
201109,509,Nicolas Renavand,0-30,2011,100,9999,6,1,1,1
201109,509,Nicolas Renavand,0-40,2011,100,9999,6,1,0,1
201109,509,Nicolas Renavand,15-0,2011,100,9999,3,1,.21428572,14
201109,509,Nicolas Renavand,15-15,2011,100,9999,3,1,.27272728,11
201109,509,Nicolas Renavand,15-30,2011,100,9999,6,1,.33333334,3
201109,509,Nicolas Renavand,15-40,2011,100,9999,6,1,1,2
201109,509,Nicolas Renavand,30-0,2011,100,9999,3,1,.27272728,11
201109,509,Nicolas Renavand,30-15,2011,100,9999,6,1,.63636363,11
201109,509,Nicolas Renavand,30-30,2011,100,9999,6,1,.22222222,9
201109,509,Nicolas Renavand,30-40,2011,100,9999,6,1,0,2
201109,509,Nicolas Renavand,40-0,2011,100,9999,3,1,.25,8
201109,509,Nicolas Renavand,40-15,2011,100,9999,6,1,.33333334,6
201109,509,Nicolas Renavand,40-30,2011,100,9999,3,1,.33333334,9
201109,509,Nicolas Renavand,40-40,2011,100,9999,6,1,.2,5
201109,509,Nicolas Renavand,40-50,2011,100,9999,6,1,1,3
201109,509,Nicolas Renavand,50-40,2011,100,9999,6,1,.5,4
201201,510,Dino Marcan,0-0,2012,100,9999,4,1,.2857143,7
201201,510,Dino Marcan,0-15,2012,100,9999,4,1,1,2
201201,510,Dino Marcan,0-30,2012,100,9999,4,1,1,2
201201,510,Dino Marcan,0-40,2012,100,9999,4,1,1,2
201201,510,Dino Marcan,15-0,2012,100,9999,4,1,0,5
201201,510,Dino Marcan,30-0,2012,100,9999,4,1,.2,5
201201,510,Dino Marcan,30-15,2012,100,9999,4,1,0,1
201201,510,Dino Marcan,40-0,2012,100,9999,4,1,.75,4
201201,510,Dino Marcan,40-15,2012,100,9999,4,1,1,4
201201,510,Dino Marcan,40-30,2012,100,9999,4,1,.5,4
201201,510,Dino Marcan,40-40,2012,100,9999,4,1,0,2
201201,510,Dino Marcan,50-40,2012,100,9999,4,1,0,2
201202,514,Andreas Beck,0-0,2012,100,6,1,1,.43333334,30
201307,514,Andreas Beck,0-0,2013,100,9999,5,1,.42307693,26
201405,514,Andreas Beck,0-0,2014,100,11,2,1,.38461539,13
201202,514,Andreas Beck,0-15,2012,100,6,6,1,.23076923,13
201305,514,Andreas Beck,0-15,2013,100,9999,3,1,.45454547,11
201405,514,Andreas Beck,0-15,2014,100,11,2,1,.40000001,5
201202,514,Andreas Beck,0-30,2012,100,6,5,1,.66666669,3
201305,514,Andreas Beck,0-30,2013,100,9999,3,1,.60000002,5
201405,514,Andreas Beck,0-30,2014,100,11,2,1,.5,2
201202,514,Andreas Beck,0-40,2012,100,6,1,1,1,2
201307,514,Andreas Beck,0-40,2013,100,9999,5,1,.33333334,3
201405,514,Andreas Beck,0-40,2014,100,11,2,1,1,1
201202,514,Andreas Beck,15-0,2012,100,6,1,1,.35294119,17
201307,514,Andreas Beck,15-0,2013,100,9999,5,1,.33333334,15
201405,514,Andreas Beck,15-0,2014,100,11,2,1,.375,8
201202,514,Andreas Beck,15-15,2012,100,6,6,1,.625,16
201307,514,Andreas Beck,15-15,2013,100,9999,5,1,.18181819,11
201405,514,Andreas Beck,15-15,2014,100,11,2,1,.16666667,6
201202,514,Andreas Beck,15-30,2012,100,6,1,1,.45454547,11
201305,514,Andreas Beck,15-30,2013,100,9999,3,1,.5,4
201405,514,Andreas Beck,15-30,2014,100,11,2,1,0,2
201202,514,Andreas Beck,15-40,2012,100,6,6,1,.40000001,5
201305,514,Andreas Beck,15-40,2013,100,9999,3,1,.25,4
201202,514,Andreas Beck,30-0,2012,100,6,5,1,.27272728,11
201305,514,Andreas Beck,30-0,2013,100,9999,3,1,.60000002,10
201405,514,Andreas Beck,30-0,2014,100,11,2,1,.40000001,5
201202,514,Andreas Beck,30-15,2012,100,6,6,1,.33333334,9
201305,514,Andreas Beck,30-15,2013,100,9999,3,1,.40000001,15
201405,514,Andreas Beck,30-15,2014,100,11,2,1,.14285715,7
201202,514,Andreas Beck,30-30,2012,100,6,5,1,.33333334,9
201305,514,Andreas Beck,30-30,2013,100,9999,3,1,.375,8
201405,514,Andreas Beck,30-30,2014,100,11,2,1,0,3
201202,514,Andreas Beck,30-40,2012,100,6,6,1,.5,6
201307,514,Andreas Beck,30-40,2013,100,9999,5,1,.5,6
201202,514,Andreas Beck,40-0,2012,100,6,5,1,.375,8
201307,514,Andreas Beck,40-0,2013,100,9999,5,1,.5,4
201405,514,Andreas Beck,40-0,2014,100,11,2,1,.33333334,3
201202,514,Andreas Beck,40-15,2012,100,6,5,1,.22222222,9
201307,514,Andreas Beck,40-15,2013,100,9999,5,1,.63636363,11
201405,514,Andreas Beck,40-15,2014,100,11,2,1,.5714286,7
201202,514,Andreas Beck,40-30,2012,100,6,5,1,.125,8
201307,514,Andreas Beck,40-30,2013,100,9999,5,1,.58333331,12
201405,514,Andreas Beck,40-30,2014,100,11,2,1,.5714286,7
201202,514,Andreas Beck,40-40,2012,100,6,5,1,.25,4
201307,514,Andreas Beck,40-40,2013,100,9999,5,1,.5,10
201405,514,Andreas Beck,40-40,2014,100,11,2,1,0,4
201202,514,Andreas Beck,40-50,2012,100,6,6,1,0,1
201305,514,Andreas Beck,40-50,2013,100,9999,3,1,.40000001,5
201405,514,Andreas Beck,40-50,2014,100,11,2,1,1,1
201202,514,Andreas Beck,50-40,2012,100,6,5,1,0,4
201305,514,Andreas Beck,50-40,2013,100,9999,3,1,.25,8
201405,514,Andreas Beck,50-40,2014,100,11,2,1,.5,4
201302,519,Guillermo Olaso,0-0,2013,100,9999,6,1,.23529412,17
201302,519,Guillermo Olaso,0-15,2013,100,9999,6,1,.5,4
201302,519,Guillermo Olaso,0-30,2013,100,9999,6,1,0,2
201302,519,Guillermo Olaso,15-0,2013,100,9999,6,1,.23076923,13
201302,519,Guillermo Olaso,15-15,2013,100,9999,6,1,0,5
201302,519,Guillermo Olaso,15-30,2013,100,9999,6,1,0,2
201304,519,Guillermo Olaso,30-0,2013,100,9999,2,1,.60000002,10
201304,519,Guillermo Olaso,30-15,2013,100,9999,2,1,.27272728,11
201304,519,Guillermo Olaso,30-30,2013,100,9999,2,1,.40000001,5
201304,519,Guillermo Olaso,30-40,2013,100,9999,2,1,.5,2
201304,519,Guillermo Olaso,40-0,2013,100,9999,2,1,.5,4
201302,519,Guillermo Olaso,40-15,2013,100,9999,6,1,.1,10
201302,519,Guillermo Olaso,40-30,2013,100,9999,6,1,0,4
201302,519,Guillermo Olaso,40-40,2013,100,9999,6,1,0,1
201302,519,Guillermo Olaso,50-40,2013,100,9999,6,1,0,1
201110,521,Mikhail Kukushkin,0-0,2011,100,6,4,1,.37333333,75
201204,521,Mikhail Kukushkin,0-0,2012,100,6,6,1,.42666668,150
201308,521,Mikhail Kukushkin,0-0,2013,100,9999,1,1,.41121495,107
201408,521,Mikhail Kukushkin,0-0,2014,100,5,6,1,.33898306,295
201509,521,Mikhail Kukushkin,0-0,2015,100,5,2,1,.38738739,333
201108,521,Mikhail Kukushkin,0-15,2011,100,6,6,1,.39285713,28
201206,521,Mikhail Kukushkin,0-15,2012,100,6,2,1,.421875,64
201310,521,Mikhail Kukushkin,0-15,2013,100,11,3,1,.34090909,44
201406,521,Mikhail Kukushkin,0-15,2014,100,6,5,1,.31,100
201510,521,Mikhail Kukushkin,0-15,2015,100,6,1,1,.34108528,129
201110,521,Mikhail Kukushkin,0-30,2011,100,6,5,1,.63636363,11
201206,521,Mikhail Kukushkin,0-30,2012,100,6,2,1,.37037036,27
201302,521,Mikhail Kukushkin,0-30,2013,100,9999,6,1,.40000001,15
201409,521,Mikhail Kukushkin,0-30,2014,100,6,4,1,.48387095,31
201505,521,Mikhail Kukushkin,0-30,2015,100,6,6,1,.31818181,44
201110,521,Mikhail Kukushkin,0-40,2011,100,6,6,1,.14285715,7
201204,521,Mikhail Kukushkin,0-40,2012,100,6,1,1,.40000001,10
201310,521,Mikhail Kukushkin,0-40,2013,100,11,3,1,.66666669,6
201405,521,Mikhail Kukushkin,0-40,2014,100,6,4,1,.40000001,15
201509,521,Mikhail Kukushkin,0-40,2015,100,5,2,1,.5714286,14
201110,521,Mikhail Kukushkin,15-0,2011,100,6,5,1,.31914893,47
201205,521,Mikhail Kukushkin,15-0,2012,100,6,6,1,.47674417,86
201312,521,Mikhail Kukushkin,15-0,2013,100,6,3,1,.41269842,63
201406,521,Mikhail Kukushkin,15-0,2014,100,6,1,1,.35897437,195
201506,521,Mikhail Kukushkin,15-0,2015,100,6,5,1,.37745097,204
201110,521,Mikhail Kukushkin,15-15,2011,100,6,6,1,.46875,32
201205,521,Mikhail Kukushkin,15-15,2012,100,6,6,1,.41025642,78
201302,521,Mikhail Kukushkin,15-15,2013,100,9999,6,1,.34545454,55
201405,521,Mikhail Kukushkin,15-15,2014,100,6,1,1,.35251799,139
201509,521,Mikhail Kukushkin,15-15,2015,100,5,2,1,.32716051,162
201108,521,Mikhail Kukushkin,15-30,2011,100,6,6,1,.42105263,19
201204,521,Mikhail Kukushkin,15-30,2012,100,6,6,1,.46938777,49
201312,521,Mikhail Kukushkin,15-30,2013,100,6,3,1,.42857143,28
201410,521,Mikhail Kukushkin,15-30,2014,100,6,3,1,.40000001,65
201504,521,Mikhail Kukushkin,15-30,2015,100,6,2,1,.40963855,83
201108,521,Mikhail Kukushkin,15-40,2011,100,6,6,1,.5,14
201206,521,Mikhail Kukushkin,15-40,2012,100,6,2,1,.55172414,29
201308,521,Mikhail Kukushkin,15-40,2013,100,9999,1,1,.35714287,14
201410,521,Mikhail Kukushkin,15-40,2014,100,6,2,1,.22857143,35
201504,521,Mikhail Kukushkin,15-40,2015,100,6,6,1,.47499999,40
201110,521,Mikhail Kukushkin,30-0,2011,100,6,6,1,.5,32
201206,521,Mikhail Kukushkin,30-0,2012,100,6,4,1,.33333334,45
201310,521,Mikhail Kukushkin,30-0,2013,100,11,6,1,.4054054,37
201404,521,Mikhail Kukushkin,30-0,2014,100,6,6,1,.40799999,125
201503,521,Mikhail Kukushkin,30-0,2015,100,6,2,1,.33070865,127
201111,521,Mikhail Kukushkin,30-15,2011,100,6,3,1,.42424244,33
201205,521,Mikhail Kukushkin,30-15,2012,100,6,4,1,.40983605,61
201310,521,Mikhail Kukushkin,30-15,2013,100,11,3,1,.27450982,51
201410,521,Mikhail Kukushkin,30-15,2014,100,6,1,1,.36879432,141
201505,521,Mikhail Kukushkin,30-15,2015,100,6,6,1,.38410595,151
201111,521,Mikhail Kukushkin,30-30,2011,100,6,3,1,.56,25
201205,521,Mikhail Kukushkin,30-30,2012,100,6,6,1,.35294119,51
201310,521,Mikhail Kukushkin,30-30,2013,100,11,3,1,.53333336,30
201405,521,Mikhail Kukushkin,30-30,2014,100,6,1,1,.41758242,91
201508,521,Mikhail Kukushkin,30-30,2015,100,6,6,1,.42056075,107
201110,521,Mikhail Kukushkin,30-40,2011,100,6,4,1,.38095239,21
201206,521,Mikhail Kukushkin,30-40,2012,100,6,2,1,.54838711,31
201312,521,Mikhail Kukushkin,30-40,2013,100,6,3,1,.44,25
201410,521,Mikhail Kukushkin,30-40,2014,100,6,2,1,.33846155,65
201504,521,Mikhail Kukushkin,30-40,2015,100,6,3,1,.37878788,66
201108,521,Mikhail Kukushkin,40-0,2011,100,6,6,1,.25,16
201206,521,Mikhail Kukushkin,40-0,2012,100,6,2,1,.2,30
201308,521,Mikhail Kukushkin,40-0,2013,100,9999,1,1,.45454547,22
201410,521,Mikhail Kukushkin,40-0,2014,100,6,2,1,.25675675,74
201506,521,Mikhail Kukushkin,40-0,2015,100,6,6,1,.30588236,85
201108,521,Mikhail Kukushkin,40-15,2011,100,6,6,1,.47826087,23
201205,521,Mikhail Kukushkin,40-15,2012,100,6,4,1,.30952382,42
201301,521,Mikhail Kukushkin,40-15,2013,100,11,3,1,.27659574,47
201406,521,Mikhail Kukushkin,40-15,2014,100,6,5,1,.37037036,108
201509,521,Mikhail Kukushkin,40-15,2015,100,5,6,1,.33613446,119
201108,521,Mikhail Kukushkin,40-30,2011,100,6,6,1,.5,22
201201,521,Mikhail Kukushkin,40-30,2012,100,6,1,1,.34782609,46
201310,521,Mikhail Kukushkin,40-30,2013,100,11,3,1,.4074074,27
201403,521,Mikhail Kukushkin,40-30,2014,100,6,4,1,.37634408,93
201508,521,Mikhail Kukushkin,40-30,2015,100,6,6,1,.39215687,102
201110,521,Mikhail Kukushkin,40-40,2011,100,6,5,1,.33333334,24
201206,521,Mikhail Kukushkin,40-40,2012,100,6,4,1,.36666667,30
201301,521,Mikhail Kukushkin,40-40,2013,100,11,3,1,.60000002,25
201405,521,Mikhail Kukushkin,40-40,2014,100,6,4,1,.47435898,78
201506,521,Mikhail Kukushkin,40-40,2015,100,6,6,1,.4074074,81
201110,521,Mikhail Kukushkin,40-50,2011,100,6,5,1,.5,10
201205,521,Mikhail Kukushkin,40-50,2012,100,6,4,1,.41666666,12
201302,521,Mikhail Kukushkin,40-50,2013,100,9999,6,1,.64705884,17
201410,521,Mikhail Kukushkin,40-50,2014,100,6,1,1,.39534885,43
201505,521,Mikhail Kukushkin,40-50,2015,100,6,6,1,.34999999,40
201110,521,Mikhail Kukushkin,50-40,2011,100,6,6,1,.5,18
201206,521,Mikhail Kukushkin,50-40,2012,100,6,2,1,.41666666,24
201308,521,Mikhail Kukushkin,50-40,2013,100,9999,1,1,.25,16
201405,521,Mikhail Kukushkin,50-40,2014,100,6,2,1,.30000001,60
201509,521,Mikhail Kukushkin,50-40,2015,100,5,2,1,.375,64
201108,522,Richard Gasquet,0-0,2011,100,2,5,1,.33962265,106
201203,522,Richard Gasquet,0-0,2012,100,2,6,1,.39405942,505
201302,522,Richard Gasquet,0-0,2013,100,1,6,1,.34370372,675
201408,522,Richard Gasquet,0-0,2014,100,2,3,1,.32552084,384
201511,522,Richard Gasquet,0-0,2015,100,1,1,1,.34117648,510
201108,522,Richard Gasquet,0-15,2011,100,2,5,1,.33333334,36
201207,522,Richard Gasquet,0-15,2012,100,3,3,1,.42713568,199
201304,522,Richard Gasquet,0-15,2013,100,1,3,1,.41379312,232
201410,522,Richard Gasquet,0-15,2014,100,3,3,1,.34400001,125
201501,522,Richard Gasquet,0-15,2015,100,3,2,1,.37356323,174
201109,522,Richard Gasquet,0-30,2011,100,2,6,1,.58333331,12
201206,522,Richard Gasquet,0-30,2012,100,2,6,1,.35294119,85
201303,522,Richard Gasquet,0-30,2013,100,1,3,1,.38541666,96
201408,522,Richard Gasquet,0-30,2014,100,2,4,1,.3255814,43
201506,522,Richard Gasquet,0-30,2015,100,2,1,1,.33846155,65
201109,522,Richard Gasquet,0-40,2011,100,2,6,1,.71428573,7
201202,522,Richard Gasquet,0-40,2012,100,2,6,1,.36666667,30
201309,522,Richard Gasquet,0-40,2013,100,1,2,1,.43243244,37
201405,522,Richard Gasquet,0-40,2014,100,2,5,1,.2857143,14
201509,522,Richard Gasquet,0-40,2015,100,2,1,1,.45454547,22
201108,522,Richard Gasquet,15-0,2011,100,2,5,1,.34285715,70
201209,522,Richard Gasquet,15-0,2012,100,2,6,1,.32352942,306
201301,522,Richard Gasquet,15-0,2013,100,1,5,1,.40406319,443
201405,522,Richard Gasquet,15-0,2014,100,2,6,1,.33976835,259
201507,522,Richard Gasquet,15-0,2015,100,2,4,1,.34226191,336
201111,522,Richard Gasquet,15-15,2011,100,2,4,1,.39583334,48
201210,522,Richard Gasquet,15-15,2012,100,2,4,1,.43192488,213
201301,522,Richard Gasquet,15-15,2013,100,1,6,1,.32698414,315
201401,522,Richard Gasquet,15-15,2014,100,1,2,1,.30000001,170
201508,522,Richard Gasquet,15-15,2015,100,2,4,1,.33035713,224
201108,522,Richard Gasquet,15-30,2011,100,2,5,1,.54166669,24
201209,522,Richard Gasquet,15-30,2012,100,2,4,1,.46258503,147
201304,522,Richard Gasquet,15-30,2013,100,1,2,1,.38650307,163
201409,522,Richard Gasquet,15-30,2014,100,3,6,1,.34999999,80
201510,522,Richard Gasquet,15-30,2015,100,2,2,1,.38461539,117
201111,522,Richard Gasquet,15-40,2011,100,2,1,1,.33333334,15
201209,522,Richard Gasquet,15-40,2012,100,2,4,1,.37931034,87
201311,522,Richard Gasquet,15-40,2013,100,1,1,1,.40963855,83
201402,522,Richard Gasquet,15-40,2014,100,1,4,1,.42105263,38
201510,522,Richard Gasquet,15-40,2015,100,2,2,1,.40350878,57
201108,522,Richard Gasquet,30-0,2011,100,2,3,1,.41304347,46
201206,522,Richard Gasquet,30-0,2012,100,2,6,1,.35748792,207
201309,522,Richard Gasquet,30-0,2013,100,1,2,1,.35227272,264
201402,522,Richard Gasquet,30-0,2014,100,1,3,1,.29239765,171
201510,522,Richard Gasquet,30-0,2015,100,2,2,1,.280543,221
201108,522,Richard Gasquet,30-15,2011,100,2,4,1,.33333334,48
201210,522,Richard Gasquet,30-15,2012,100,2,5,1,.34871796,195
201306,522,Richard Gasquet,30-15,2013,100,1,6,1,.39016393,305
201405,522,Richard Gasquet,30-15,2014,100,2,6,1,.3372781,169
201502,522,Richard Gasquet,30-15,2015,100,3,4,1,.3490566,212
201109,522,Richard Gasquet,30-30,2011,100,2,6,1,.5925926,27
201202,522,Richard Gasquet,30-30,2012,100,2,6,1,.4217687,147
201303,522,Richard Gasquet,30-30,2013,100,1,1,1,.369863,219
201401,522,Richard Gasquet,30-30,2014,100,1,2,1,.3119266,109
201510,522,Richard Gasquet,30-30,2015,100,2,1,1,.32876712,146
201109,522,Richard Gasquet,30-40,2011,100,2,5,1,.42307693,26
201205,522,Richard Gasquet,30-40,2012,100,3,1,1,.37931034,116
201303,522,Richard Gasquet,30-40,2013,100,1,3,1,.3923077,130
201402,522,Richard Gasquet,30-40,2014,100,1,4,1,.39285713,56
201505,522,Richard Gasquet,30-40,2015,100,3,2,1,.23170732,82
201108,522,Richard Gasquet,40-0,2011,100,2,4,1,.11111111,27
201208,522,Richard Gasquet,40-0,2012,100,2,1,1,.2781955,133
201301,522,Richard Gasquet,40-0,2013,100,1,4,1,.32748538,171
201401,522,Richard Gasquet,40-0,2014,100,1,6,1,.29752067,121
201510,522,Richard Gasquet,40-0,2015,100,2,4,1,.26415095,159
201108,522,Richard Gasquet,40-15,2011,100,2,3,1,.34285715,35
201208,522,Richard Gasquet,40-15,2012,100,2,3,1,.34146342,164
201303,522,Richard Gasquet,40-15,2013,100,1,5,1,.30991736,242
201403,522,Richard Gasquet,40-15,2014,100,1,2,1,.25,148
201505,522,Richard Gasquet,40-15,2015,100,3,2,1,.30000001,180
201108,522,Richard Gasquet,40-30,2011,100,2,4,1,.34782609,23
201203,522,Richard Gasquet,40-30,2012,100,2,1,1,.35460994,141
201303,522,Richard Gasquet,40-30,2013,100,1,1,1,.34741783,213
201409,522,Richard Gasquet,40-30,2014,100,3,2,1,.32142857,112
201507,522,Richard Gasquet,40-30,2015,100,2,1,1,.29605263,152
201109,522,Richard Gasquet,40-40,2011,100,2,1,1,.39130434,23
201209,522,Richard Gasquet,40-40,2012,100,2,1,1,.44262296,122
201306,522,Richard Gasquet,40-40,2013,100,1,6,1,.38562092,153
201406,522,Richard Gasquet,40-40,2014,100,2,6,1,.46376812,69
201510,522,Richard Gasquet,40-40,2015,100,2,5,1,.32407406,108
201109,522,Richard Gasquet,40-50,2011,100,2,1,1,.23076923,13
201205,522,Richard Gasquet,40-50,2012,100,3,6,1,.45454547,66
201310,522,Richard Gasquet,40-50,2013,100,1,5,1,.34666666,75
201405,522,Richard Gasquet,40-50,2014,100,2,6,1,.40000001,40
201511,522,Richard Gasquet,40-50,2015,100,1,4,1,.34693879,49
201109,522,Richard Gasquet,50-40,2011,100,2,6,1,.38095239,21
201205,522,Richard Gasquet,50-40,2012,100,3,4,1,.32584271,89
201303,522,Richard Gasquet,50-40,2013,100,1,1,1,.37096775,124
201402,522,Richard Gasquet,50-40,2014,100,1,3,1,.35185185,54
201509,522,Richard Gasquet,50-40,2015,100,2,1,1,.42045453,88
201108,525,Michael Russell,0-0,2011,100,6,6,1,.36363637,44
201206,525,Michael Russell,0-0,2012,100,11,3,1,.34065935,182
201306,525,Michael Russell,0-0,2013,100,6,6,1,.35714287,140
201402,525,Michael Russell,0-0,2014,100,6,5,1,.41134751,141
201108,525,Michael Russell,0-15,2011,100,6,4,1,.5,16
201208,525,Michael Russell,0-15,2012,100,11,2,1,.43548387,62
201307,525,Michael Russell,0-15,2013,100,6,6,1,.34,50
201401,525,Michael Russell,0-15,2014,100,6,3,1,.27586207,58
201108,525,Michael Russell,0-30,2011,100,6,6,1,.75,8
201207,525,Michael Russell,0-30,2012,100,6,3,1,.25925925,27
201306,525,Michael Russell,0-30,2013,100,6,6,1,.52941179,17
201402,525,Michael Russell,0-30,2014,100,6,4,1,.4375,16
201108,525,Michael Russell,0-40,2011,100,6,6,1,.83333331,6
201202,525,Michael Russell,0-40,2012,100,11,5,1,.85714287,7
201307,525,Michael Russell,0-40,2013,100,6,6,1,.55555558,9
201405,525,Michael Russell,0-40,2014,100,6,6,1,.71428573,7
201108,525,Michael Russell,15-0,2011,100,6,6,1,.25,28
201204,525,Michael Russell,15-0,2012,100,11,1,1,.33333334,120
201307,525,Michael Russell,15-0,2013,100,6,6,1,.43333334,90
201405,525,Michael Russell,15-0,2014,100,6,6,1,.39759037,83
201108,525,Michael Russell,15-15,2011,100,6,6,1,.33333334,15
201202,525,Michael Russell,15-15,2012,100,11,2,1,.44,75
201302,525,Michael Russell,15-15,2013,100,6,5,1,.33333334,72
201402,525,Michael Russell,15-15,2014,100,6,6,1,.42666668,75
201108,525,Michael Russell,15-30,2011,100,6,4,1,.14285715,7
201207,525,Michael Russell,15-30,2012,100,6,6,1,.3773585,53
201310,525,Michael Russell,15-30,2013,100,6,6,1,.5625,32
201402,525,Michael Russell,15-30,2014,100,6,6,1,.24390244,41
201108,525,Michael Russell,15-40,2011,100,6,6,1,0,2
201207,525,Michael Russell,15-40,2012,100,6,6,1,.47619048,21
201302,525,Michael Russell,15-40,2013,100,6,6,1,.36363637,22
201405,525,Michael Russell,15-40,2014,100,6,6,1,.41666666,12
201108,525,Michael Russell,30-0,2011,100,6,6,1,.38095239,21
201207,525,Michael Russell,30-0,2012,100,6,3,1,.36708862,79
201302,525,Michael Russell,30-0,2013,100,6,2,1,.41176471,51
201402,525,Michael Russell,30-0,2014,100,6,5,1,.31999999,50
201108,525,Michael Russell,30-15,2011,100,6,6,1,.3888889,18
201207,525,Michael Russell,30-15,2012,100,6,6,1,.33802816,71
201301,525,Michael Russell,30-15,2013,100,6,1,1,.37681159,69
201405,525,Michael Russell,30-15,2014,100,6,6,1,.44067797,59
201108,525,Michael Russell,30-30,2011,100,6,6,1,.46153846,13
201207,525,Michael Russell,30-30,2012,100,6,4,1,.33333334,57
201307,525,Michael Russell,30-30,2013,100,6,6,1,.375,40
201405,525,Michael Russell,30-30,2014,100,6,6,1,.40350878,57
201108,525,Michael Russell,30-40,2011,100,6,6,1,.25,8
201208,525,Michael Russell,30-40,2012,100,11,2,1,.53333336,30
201307,525,Michael Russell,30-40,2013,100,6,6,1,.37931034,29
201404,525,Michael Russell,30-40,2014,100,6,2,1,.33333334,30
201108,525,Michael Russell,40-0,2011,100,6,6,1,.30769232,13
201208,525,Michael Russell,40-0,2012,100,11,2,1,.4509804,51
201306,525,Michael Russell,40-0,2013,100,6,6,1,.36666667,30
201408,525,Michael Russell,40-0,2014,100,11,6,1,.38235295,34
201108,525,Michael Russell,40-15,2011,100,6,6,1,.13333334,15
201201,525,Michael Russell,40-15,2012,100,11,6,1,.40000001,70
201302,525,Michael Russell,40-15,2013,100,6,5,1,.35185185,54
201405,525,Michael Russell,40-15,2014,100,6,6,1,.23913044,46
201108,525,Michael Russell,40-30,2011,100,6,6,1,.44444445,9
201204,525,Michael Russell,40-30,2012,100,11,2,1,.39393941,66
201302,525,Michael Russell,40-30,2013,100,6,6,1,.38636363,44
201402,525,Michael Russell,40-30,2014,100,6,5,1,.51111114,45
201108,525,Michael Russell,40-40,2011,100,6,4,1,.40000001,10
201207,525,Michael Russell,40-40,2012,100,6,6,1,.34999999,40
201306,525,Michael Russell,40-40,2013,100,6,6,1,.40000001,35
201403,525,Michael Russell,40-40,2014,100,11,2,1,.27906978,43
201108,525,Michael Russell,40-50,2011,100,6,4,1,.25,4
201204,525,Michael Russell,40-50,2012,100,11,2,1,.29411766,17
201306,525,Michael Russell,40-50,2013,100,6,6,1,.55555558,18
201404,525,Michael Russell,40-50,2014,100,6,2,1,.26666668,15
201108,525,Michael Russell,50-40,2011,100,6,6,1,.25,8
201208,525,Michael Russell,50-40,2012,100,11,2,1,.21875,32
201306,525,Michael Russell,50-40,2013,100,6,6,1,.44,25
201408,525,Michael Russell,50-40,2014,100,11,1,1,.3611111,36
201110,529,Feliciano Lopez,0-0,2011,100,3,4,1,.35238096,105
201210,529,Feliciano Lopez,0-0,2012,100,4,6,1,.39563107,412
201305,529,Feliciano Lopez,0-0,2013,100,5,4,1,.34162897,442
201403,529,Feliciano Lopez,0-0,2014,100,4,6,1,.32572615,482
