returnername,gamescore,returnPointProbability,returnPointFreq,opponentScore,playerScore
Malek Jaziri,15-0,.30859375,256,1,0
Malek Jaziri,15-15,.40361446,166,1,1
Malek Jaziri,15-30,.39805827,103,1,2
Malek Jaziri,15-40,.25999999,50,1,3
Malek Jaziri,30-0,.37288135,177,2,0
Malek Jaziri,30-15,.34545454,165,2,1
Malek Jaziri,30-30,.37815127,119,2,2
Malek Jaziri,30-40,.39024389,82,2,3
Malek Jaziri,40-0,.2882883,111,3,0
Malek Jaziri,40-15,.35714287,140,3,1
Malek Jaziri,40-30,.37903225,124,3,2
Malek Jaziri,40-40,.35532996,197,3,3
Malek Jaziri,40-50,.40000001,70,3,4
Malek Jaziri,50-40,.4566929,127,4,3
Daniel Garza,0-0,.1,10,0,0
Daniel Garza,0-15,1,1,0,1
Daniel Garza,0-30,0,1,0,2
Daniel Garza,15-0,.55555558,9,1,0
Daniel Garza,15-15,.2,5,1,1
Daniel Garza,15-30,0,2,1,2
Daniel Garza,30-0,.25,4,2,0
Daniel Garza,30-15,.40000001,5,2,1
Daniel Garza,30-30,.75,4,2,2
Daniel Garza,30-40,.33333334,3,2,3
Daniel Garza,40-0,.33333334,3,3,0
Daniel Garza,40-15,0,4,3,1
Daniel Garza,40-30,1,1,3,2
Daniel Garza,40-40,.33333334,6,3,3
Daniel Garza,40-50,0,2,3,4
Daniel Garza,50-40,.25,4,4,3
Joao Souza,0-0,.27173913,276,0,0
Joao Souza,0-15,.30666667,75,0,1
Joao Souza,0-30,.34782609,23,0,2
Joao Souza,0-40,.625,8,0,3
Joao Souza,100-100,.5,4,7,7
Joao Souza,100-101,1,2,7,7
Joao Souza,100-102,0,2,7,7
Joao Souza,101-100,1,2,7,7
Joao Souza,101-101,0,2,7,7
Joao Souza,101-102,0,1,7,7
Joao Souza,101-104,0,1,7,7
Joao Souza,102-101,0,3,7,7
Joao Souza,102-102,0,1,7,7
Joao Souza,102-103,.5,2,7,7
Joao Souza,102-104,1,2,7,7
Joao Souza,103-101,0,3,7,7
Joao Souza,103-102,0,1,7,7
Joao Souza,103-103,0,1,7,7
Joao Souza,103-106,.5,2,7,8
Joao Souza,104-102,1,1,7,7
Joao Souza,104-103,0,1,7,7
Joao Souza,104-105,0,2,7,7
Joao Souza,104-106,0,1,7,8
Joao Souza,105-102,.66666669,3,7,7
Joao Souza,105-103,.33333334,3,7,7
Joao Souza,105-105,.5,2,7,7
Joao Souza,106-102,0,1,8,7
Joao Souza,106-105,.5,2,8,7
Joao Souza,106-106,1,1,8,8
Joao Souza,106-107,1,1,8,8
Joao Souza,107-108,0,1,8,8
Joao Souza,108-108,1,1,8,8
Joao Souza,110-109,0,1,8,8
Joao Souza,15-0,.33830845,201,1,0
Joao Souza,15-15,.35833332,120,1,1
Joao Souza,15-30,.5,58,1,2
Joao Souza,15-40,.4375,32,1,3
Joao Souza,30-0,.30075186,133,2,0
Joao Souza,30-15,.33333334,117,2,1
Joao Souza,30-30,.35294119,68,2,2
Joao Souza,30-40,.47619048,42,2,3
Joao Souza,40-0,.38709676,93,3,0
Joao Souza,40-15,.39473686,114,3,1
Joao Souza,40-30,.33707866,89,3,2
Joao Souza,40-40,.30681819,88,3,3
Joao Souza,40-50,.5925926,27,3,4
Joao Souza,50-40,.40983605,61,4,3
Mikhail Kukushkin,0-0,.38425925,432,0,0
Mikhail Kukushkin,0-15,.3493976,166,0,1
Mikhail Kukushkin,0-30,.37931034,58,0,2
Mikhail Kukushkin,0-40,.40909091,22,0,3
Mikhail Kukushkin,100-100,.18181819,11,7,7
Mikhail Kukushkin,100-101,.125,8,7,7
Mikhail Kukushkin,100-102,0,1,7,7
Mikhail Kukushkin,101-101,0,7,7,7
Mikhail Kukushkin,101-102,1,4,7,7
Mikhail Kukushkin,101-103,.5,4,7,7
Mikhail Kukushkin,101-106,1,1,7,8
Mikhail Kukushkin,102-101,.80000001,5,7,7
Mikhail Kukushkin,102-102,0,4,7,7
Mikhail Kukushkin,102-103,0,2,7,7
Mikhail Kukushkin,102-105,0,1,7,7
Mikhail Kukushkin,103-100,1,2,7,7
Mikhail Kukushkin,103-101,0,3,7,7
Mikhail Kukushkin,103-102,.5,4,7,7
Mikhail Kukushkin,103-103,.5,4,7,7
Mikhail Kukushkin,103-104,.25,4,7,7
Mikhail Kukushkin,103-105,.5,2,7,7
Mikhail Kukushkin,103-106,1,1,7,8
Mikhail Kukushkin,104-101,.5,2,7,7
Mikhail Kukushkin,104-102,.33333334,3,7,7
Mikhail Kukushkin,104-103,0,2,7,7
Mikhail Kukushkin,104-104,.33333334,3,7,7
Mikhail Kukushkin,104-105,0,2,7,7
Mikhail Kukushkin,105-101,0,1,7,7
Mikhail Kukushkin,105-102,0,1,7,7
Mikhail Kukushkin,105-103,0,2,7,7
Mikhail Kukushkin,105-104,0,2,7,7
Mikhail Kukushkin,105-105,.5,2,7,7
Mikhail Kukushkin,105-106,.5,2,7,8
Mikhail Kukushkin,106-101,.5,2,8,7
Mikhail Kukushkin,106-102,.5,2,8,7
Mikhail Kukushkin,106-103,.5,2,8,7
Mikhail Kukushkin,106-104,.33333334,3,8,7
Mikhail Kukushkin,106-105,0,2,8,7
Mikhail Kukushkin,106-106,0,1,8,8
Mikhail Kukushkin,106-107,0,1,8,8
Mikhail Kukushkin,107-107,0,1,8,8
Mikhail Kukushkin,107-108,1,1,8,8
Mikhail Kukushkin,108-109,1,1,8,8
Mikhail Kukushkin,15-0,.37593985,266,1,0
Mikhail Kukushkin,15-15,.34615386,208,1,1
Mikhail Kukushkin,15-30,.4074074,108,1,2
Mikhail Kukushkin,15-40,.47368422,57,1,3
Mikhail Kukushkin,30-0,.3253012,166,2,0
Mikhail Kukushkin,30-15,.36842105,190,2,1
Mikhail Kukushkin,30-30,.38059703,134,2,2
Mikhail Kukushkin,30-40,.4074074,81,2,3
Mikhail Kukushkin,40-0,.2767857,112,3,0
Mikhail Kukushkin,40-15,.31788081,151,3,1
Mikhail Kukushkin,40-30,.40458015,131,3,2
Mikhail Kukushkin,40-40,.37055838,197,3,3
Mikhail Kukushkin,40-50,.32876712,73,3,4
Mikhail Kukushkin,50-40,.37903225,124,4,3
Richard Gasquet,0-0,.35131195,686,0,0
Richard Gasquet,0-15,.3900415,241,0,1
Richard Gasquet,0-30,.32978722,94,0,2
Richard Gasquet,0-40,.51612902,31,0,3
Richard Gasquet,100-100,.11111111,9,7,7
Richard Gasquet,100-101,.2857143,14,7,7
Richard Gasquet,100-102,.5,4,7,7
Richard Gasquet,100-105,1,1,7,7
Richard Gasquet,100-106,0,1,7,8
Richard Gasquet,101-100,.2,5,7,7
Richard Gasquet,101-101,.27272728,11,7,7
Richard Gasquet,101-102,0,3,7,7
Richard Gasquet,101-104,0,4,7,7
Richard Gasquet,102-100,0,4,7,7
Richard Gasquet,102-101,.40000001,5,7,7
Richard Gasquet,102-102,0,5,7,7
Richard Gasquet,102-104,.5,4,7,7
Richard Gasquet,103-100,0,1,7,7
Richard Gasquet,103-101,.33333334,3,7,7
Richard Gasquet,103-102,.55555558,9,7,7
Richard Gasquet,103-103,.40000001,5,7,7
Richard Gasquet,103-104,.5,2,7,7
Richard Gasquet,103-105,0,1,7,7
Richard Gasquet,103-106,0,4,7,8
Richard Gasquet,104-100,0,1,7,7
Richard Gasquet,104-101,.5,4,7,7
Richard Gasquet,104-102,.33333334,6,7,7
Richard Gasquet,104-103,.75,4,7,7
Richard Gasquet,104-104,.5,4,7,7
Richard Gasquet,104-105,1,2,7,7
Richard Gasquet,104-106,.5,6,7,8
Richard Gasquet,105-100,0,1,7,7
Richard Gasquet,105-101,0,2,7,7
Richard Gasquet,105-102,0,2,7,7
Richard Gasquet,105-103,0,1,7,7
Richard Gasquet,105-104,.2,5,7,7
Richard Gasquet,105-105,1,1,7,7
Richard Gasquet,105-106,0,4,7,8
Richard Gasquet,106-100,0,1,8,7
Richard Gasquet,106-101,0,1,8,7
Richard Gasquet,106-102,0,2,8,7
Richard Gasquet,106-103,.66666669,3,8,7
Richard Gasquet,106-104,.5,6,8,7
Richard Gasquet,106-105,1,1,8,7
Richard Gasquet,106-106,0,5,8,8
Richard Gasquet,106-107,.66666669,3,8,8
Richard Gasquet,107-106,0,1,8,8
Richard Gasquet,107-107,1,1,8,8
Richard Gasquet,107-108,1,1,8,8
Richard Gasquet,108-107,0,2,8,8
Richard Gasquet,15-0,.34831461,445,1,0
Richard Gasquet,15-15,.30463576,302,1,1
Richard Gasquet,15-30,.40000001,155,1,2
Richard Gasquet,15-40,.41558442,77,1,3
Richard Gasquet,30-0,.2862069,290,2,0
Richard Gasquet,30-15,.35494882,293,2,1
Richard Gasquet,30-30,.31979695,197,2,2
Richard Gasquet,30-40,.25,108,2,3
Richard Gasquet,40-0,.28502417,207,3,0
Richard Gasquet,40-15,.30241936,248,3,1
Richard Gasquet,40-30,.28229666,209,3,2
Richard Gasquet,40-40,.37777779,270,3,3
Richard Gasquet,40-50,.41176471,102,3,4
Richard Gasquet,50-40,.41666666,168,4,3
Marsel Ilhan,0-0,.40248963,241,0,0
Marsel Ilhan,0-15,.25773194,97,0,1
Marsel Ilhan,0-30,.2,25,0,2
Marsel Ilhan,0-40,.40000001,5,0,3
Marsel Ilhan,100-100,.5,2,7,7
Marsel Ilhan,100-101,.66666669,3,7,7
Marsel Ilhan,100-102,0,2,7,7
Marsel Ilhan,100-103,1,1,7,7
Marsel Ilhan,100-104,1,1,7,7
Marsel Ilhan,101-100,.33333334,3,7,7
Marsel Ilhan,101-101,.5,2,7,7
Marsel Ilhan,102-100,.5,2,7,7
Marsel Ilhan,102-101,0,1,7,7
Marsel Ilhan,102-103,1,1,7,7
Marsel Ilhan,102-104,0,1,7,7
Marsel Ilhan,102-105,1,1,7,7
Marsel Ilhan,102-106,1,1,7,8
Marsel Ilhan,103-101,0,1,7,7
Marsel Ilhan,103-102,.40000001,5,7,7
Marsel Ilhan,103-103,1,2,7,7
Marsel Ilhan,103-106,0,1,7,8
Marsel Ilhan,104-102,1,3,7,7
Marsel Ilhan,104-105,1,2,7,7
Marsel Ilhan,104-106,.66666669,3,7,8
Marsel Ilhan,105-104,0,2,7,7
Marsel Ilhan,106-101,0,1,8,7
Marsel Ilhan,106-103,1,1,8,7
Marsel Ilhan,106-104,.66666669,3,8,7
Marsel Ilhan,106-107,1,1,8,8
Marsel Ilhan,15-0,.34722221,144,1,0
Marsel Ilhan,15-15,.32786885,122,1,1
Marsel Ilhan,15-30,.26666668,60,1,2
Marsel Ilhan,15-40,.36842105,19,1,3
Marsel Ilhan,30-0,.25531915,94,2,0
Marsel Ilhan,30-15,.36792454,106,2,1
Marsel Ilhan,30-30,.33734939,83,2,2
Marsel Ilhan,30-40,.375,40,2,3
Marsel Ilhan,40-0,.24285714,70,3,0
Marsel Ilhan,40-15,.29761904,84,3,1
Marsel Ilhan,40-30,.28749999,80,3,2
Marsel Ilhan,40-40,.28985506,69,3,3
Marsel Ilhan,40-50,.55000001,20,3,4
Marsel Ilhan,50-40,.24489796,49,4,3
Michael Russell,0-0,.40000001,10,0,0
Michael Russell,0-15,.75,4,0,1
Michael Russell,0-30,.33333334,3,0,2
Michael Russell,0-40,0,1,0,3
Michael Russell,15-0,.33333334,6,1,0
Michael Russell,15-15,.66666669,3,1,1
Michael Russell,15-30,.25,4,1,2
Michael Russell,15-40,0,2,1,3
Michael Russell,30-0,.25,4,2,0
Michael Russell,30-15,0,2,2,1
Michael Russell,30-30,.33333334,3,2,2
Michael Russell,30-40,0,3,2,3
Michael Russell,40-0,.33333334,3,3,0
Michael Russell,40-15,.33333334,3,3,1
Michael Russell,40-30,.66666669,3,3,2
Michael Russell,40-40,.71428573,14,3,3
Michael Russell,40-50,.2,10,3,4
Michael Russell,50-40,.25,4,4,3
Kenny De Schepper,0-0,.46875,32,0,0
Kenny De Schepper,0-15,.80000001,15,0,1
Kenny De Schepper,0-30,.5,12,0,2
Kenny De Schepper,0-40,.83333331,6,0,3
Kenny De Schepper,100-100,0,1,7,7
Kenny De Schepper,102-101,0,1,7,7
Kenny De Schepper,103-101,0,1,7,7
Kenny De Schepper,105-102,1,1,7,7
Kenny De Schepper,105-103,0,1,7,7
Kenny De Schepper,15-0,.35294119,17,1,0
Kenny De Schepper,15-15,.33333334,9,1,1
Kenny De Schepper,15-30,.33333334,9,1,2
Kenny De Schepper,15-40,.25,4,1,3
Kenny De Schepper,30-0,.27272728,11,2,0
Kenny De Schepper,30-15,.44444445,9,2,1
Kenny De Schepper,30-30,.30000001,10,2,2
Kenny De Schepper,30-40,.33333334,6,2,3
Kenny De Schepper,40-0,.125,8,3,0
Kenny De Schepper,40-15,.16666667,6,3,1
Kenny De Schepper,40-30,.375,8,3,2
Kenny De Schepper,40-40,.2,10,3,3
Kenny De Schepper,40-50,.5,2,3,4
Kenny De Schepper,50-40,.25,8,4,3
Alejandro Falla,0-0,.33495146,206,0,0
Alejandro Falla,0-15,.46376812,69,0,1
Alejandro Falla,0-30,.375,32,0,2
Alejandro Falla,0-40,.41666666,12,0,3
Alejandro Falla,100-100,.2,5,7,7
Alejandro Falla,101-100,1,1,7,7
Alejandro Falla,101-101,0,1,7,7
Alejandro Falla,101-102,0,2,7,7
Alejandro Falla,102-101,.33333334,3,7,7
Alejandro Falla,102-102,0,3,7,7
Alejandro Falla,103-101,.5,2,7,7
Alejandro Falla,103-104,0,3,7,7
Alejandro Falla,104-101,0,1,7,7
Alejandro Falla,104-103,0,1,7,7
Alejandro Falla,104-104,0,3,7,7
Alejandro Falla,105-101,0,1,7,7
Alejandro Falla,105-102,0,1,7,7
Alejandro Falla,105-103,1,1,7,7
Alejandro Falla,105-106,0,1,7,8
Alejandro Falla,106-102,1,1,8,7
Alejandro Falla,106-103,0,1,8,7
Alejandro Falla,106-105,.33333334,3,8,7
Alejandro Falla,106-106,.5,2,8,8
Alejandro Falla,108-107,0,1,8,8
Alejandro Falla,15-0,.28467155,137,1,0
Alejandro Falla,15-15,.40789473,76,1,1
Alejandro Falla,15-30,.47058824,51,1,2
Alejandro Falla,15-40,.41935483,31,1,3
Alejandro Falla,30-0,.31632653,98,2,0
Alejandro Falla,30-15,.42105263,76,2,1
Alejandro Falla,30-30,.28813559,59,2,2
Alejandro Falla,30-40,.40000001,35,2,3
Alejandro Falla,40-0,.40298507,67,3,0
Alejandro Falla,40-15,.50704223,71,3,1
Alejandro Falla,40-30,.44871795,78,3,2
Alejandro Falla,40-40,.3956044,91,3,3
Alejandro Falla,40-50,.3888889,36,3,4
Alejandro Falla,50-40,.23636363,55,4,3
Feliciano Lopez,0-0,.33959731,745,0,0
Feliciano Lopez,0-15,.35573122,253,0,1
Feliciano Lopez,0-30,.44444445,90,0,2
Feliciano Lopez,0-40,.27500001,40,0,3
Feliciano Lopez,100-100,.44444445,18,7,7
Feliciano Lopez,100-101,.125,16,7,7
Feliciano Lopez,100-102,.5,2,7,7
Feliciano Lopez,100-103,0,2,7,7
Feliciano Lopez,101-100,0,7,7,7
Feliciano Lopez,101-101,.14285715,14,7,7
Feliciano Lopez,101-102,.55555558,9,7,7
Feliciano Lopez,101-103,.42857143,7,7,7
Feliciano Lopez,101-104,.66666669,3,7,7
Feliciano Lopez,101-105,.5,2,7,7
Feliciano Lopez,101-106,0,1,7,8
Feliciano Lopez,102-100,.71428573,7,7,7
Feliciano Lopez,102-101,.2857143,7,7,7
Feliciano Lopez,102-102,.5,6,7,7
Feliciano Lopez,102-103,.27272728,11,7,7
Feliciano Lopez,102-104,.5,4,7,7
Feliciano Lopez,102-105,0,3,7,7
Feliciano Lopez,102-106,1,1,7,8
Feliciano Lopez,103-101,.2,5,7,7
Feliciano Lopez,103-102,.375,8,7,7
Feliciano Lopez,103-103,.27272728,11,7,7
Feliciano Lopez,103-104,.16666667,6,7,7
Feliciano Lopez,103-105,.5,4,7,7
Feliciano Lopez,103-106,0,3,7,8
Feliciano Lopez,104-101,0,1,7,7
Feliciano Lopez,104-102,.2,5,7,7
Feliciano Lopez,104-103,.75,4,7,7
Feliciano Lopez,104-104,.625,8,7,7
Feliciano Lopez,104-105,.33333334,6,7,7
Feliciano Lopez,104-106,.60000002,5,7,8
Feliciano Lopez,105-101,0,1,7,7
Feliciano Lopez,105-102,.5,2,7,7
Feliciano Lopez,105-103,0,2,7,7
Feliciano Lopez,105-104,.375,8,7,7
Feliciano Lopez,105-105,.42857143,7,7,7
Feliciano Lopez,105-106,.2857143,7,7,8
Feliciano Lopez,106-101,.5,2,8,7
Feliciano Lopez,106-102,0,2,8,7
Feliciano Lopez,106-103,0,3,8,7
Feliciano Lopez,106-104,.40000001,5,8,7
Feliciano Lopez,106-105,0,1,8,7
Feliciano Lopez,106-106,.40000001,5,8,8
Feliciano Lopez,106-107,1,2,8,8
Feliciano Lopez,107-106,0,2,8,8
Feliciano Lopez,107-108,.33333334,3,8,8
Feliciano Lopez,108-107,0,1,8,8
Feliciano Lopez,108-108,0,2,8,8
Feliciano Lopez,109-110,1,1,8,8
Feliciano Lopez,110-109,0,1,8,8
Feliciano Lopez,15-0,.35365853,492,1,0
Feliciano Lopez,15-15,.3323442,337,1,1
Feliciano Lopez,15-30,.30246913,162,1,2
Feliciano Lopez,15-40,.34615386,78,1,3
Feliciano Lopez,30-0,.3081761,318,2,0
Feliciano Lopez,30-15,.34365326,323,2,1
Feliciano Lopez,30-30,.25892857,224,2,2
Feliciano Lopez,30-40,.35779816,109,2,3
Feliciano Lopez,40-0,.2590909,220,3,0
Feliciano Lopez,40-15,.31226766,269,3,1
Feliciano Lopez,40-30,.33199999,250,3,2
Feliciano Lopez,40-40,.3754386,285,3,3
Feliciano Lopez,40-50,.28971961,107,3,4
Feliciano Lopez,50-40,.31460676,178,4,3
Marco Chiudinelli,0-0,.25,44,0,0
Marco Chiudinelli,0-15,.090909094,11,0,1
Marco Chiudinelli,0-30,0,1,0,2
Marco Chiudinelli,100-100,.33333334,3,7,7
Marco Chiudinelli,100-103,0,1,7,7
Marco Chiudinelli,101-102,1,1,7,7
Marco Chiudinelli,101-103,.5,2,7,7
Marco Chiudinelli,101-106,0,1,7,8
Marco Chiudinelli,102-101,0,1,7,7
Marco Chiudinelli,102-105,0,1,7,7
Marco Chiudinelli,102-106,0,1,7,8
Marco Chiudinelli,103-101,1,1,7,7
Marco Chiudinelli,103-105,1,1,7,7
Marco Chiudinelli,104-103,0,1,7,7
Marco Chiudinelli,105-103,0,1,7,7
Marco Chiudinelli,15-0,.39393941,33,1,0
Marco Chiudinelli,15-15,.2173913,23,1,1
Marco Chiudinelli,15-30,.83333331,6,1,2
Marco Chiudinelli,15-40,.40000001,5,1,3
Marco Chiudinelli,30-0,.34999999,20,2,0
Marco Chiudinelli,30-15,.36000001,25,2,1
Marco Chiudinelli,30-30,.40000001,10,2,2
Marco Chiudinelli,30-40,.2857143,7,2,3
Marco Chiudinelli,40-0,.23076923,13,3,0
Marco Chiudinelli,40-15,.47368422,19,3,1
Marco Chiudinelli,40-30,.40000001,15,3,2
Marco Chiudinelli,40-40,.3125,16,3,3
Marco Chiudinelli,40-50,.80000001,5,3,4
Marco Chiudinelli,50-40,.36363637,11,4,3
Alexander Zverev,0-0,.37185928,398,0,0
Alexander Zverev,0-15,.33108109,148,0,1
Alexander Zverev,0-30,.44897959,49,0,2
Alexander Zverev,0-40,.59090906,22,0,3
Alexander Zverev,100-100,.36363637,11,7,7
Alexander Zverev,100-101,.5,4,7,7
Alexander Zverev,100-102,.5,2,7,7
Alexander Zverev,100-105,1,1,7,7
Alexander Zverev,100-106,1,1,7,8
Alexander Zverev,101-100,0,2,7,7
Alexander Zverev,101-101,1,2,7,7
Alexander Zverev,101-102,.5714286,7,7,7
Alexander Zverev,101-103,.25,4,7,7
Alexander Zverev,101-104,.33333334,3,7,7
Alexander Zverev,101-105,1,1,7,7
Alexander Zverev,101-106,1,1,7,8
Alexander Zverev,102-100,0,2,7,7
Alexander Zverev,102-101,0,4,7,7
Alexander Zverev,102-102,0,3,7,7
Alexander Zverev,102-104,0,2,7,7
Alexander Zverev,102-105,0,1,7,7
Alexander Zverev,103-101,.5,4,7,7
Alexander Zverev,103-102,1,1,7,7
Alexander Zverev,103-103,0,1,7,7
Alexander Zverev,103-104,.33333334,3,7,7
Alexander Zverev,103-105,.5,2,7,7
Alexander Zverev,104-103,.2,5,7,7
Alexander Zverev,104-104,1,3,7,7
Alexander Zverev,104-105,0,1,7,7
Alexander Zverev,105-100,0,1,7,7
Alexander Zverev,105-102,0,1,7,7
Alexander Zverev,105-103,.25,4,7,7
Alexander Zverev,105-104,.5,2,7,7
Alexander Zverev,105-105,1,2,7,7
Alexander Zverev,105-106,.5,2,7,8
Alexander Zverev,106-100,0,1,8,7
Alexander Zverev,106-102,0,1,8,7
Alexander Zverev,106-104,1,1,8,7
Alexander Zverev,106-105,.66666669,3,8,7
Alexander Zverev,106-106,0,3,8,8
Alexander Zverev,107-106,1,1,8,8
Alexander Zverev,107-107,0,1,8,8
Alexander Zverev,107-108,0,1,8,8
Alexander Zverev,108-107,0,1,8,8
Alexander Zverev,108-108,1,1,8,8
Alexander Zverev,108-109,0,1,8,8
Alexander Zverev,109-109,0,1,8,8
Alexander Zverev,109-110,1,1,8,8
Alexander Zverev,110-111,0,1,8,8
Alexander Zverev,111-111,1,1,8,8
Alexander Zverev,112-113,1,1,8,8
Alexander Zverev,15-0,.34,250,1,0
Alexander Zverev,15-15,.34239131,184,1,1
Alexander Zverev,15-30,.33333334,90,1,2
Alexander Zverev,15-40,.41025642,39,1,3
Alexander Zverev,30-0,.27272728,165,2,0
Alexander Zverev,30-15,.40963855,166,2,1
Alexander Zverev,30-30,.3671875,128,2,2
Alexander Zverev,30-40,.42857143,70,2,3
Alexander Zverev,40-0,.22499999,120,3,0
Alexander Zverev,40-15,.27200001,125,3,1
Alexander Zverev,40-30,.33043477,115,3,2
Alexander Zverev,40-40,.36153847,130,3,3
Alexander Zverev,40-50,.5106383,47,3,4
Alexander Zverev,50-40,.3493976,83,4,3
Joao Olavo Souza,0-0,.2857143,14,0,0
Joao Olavo Souza,0-15,.25,4,0,1
Joao Olavo Souza,0-30,1,1,0,2
Joao Olavo Souza,0-40,0,1,0,3
Joao Olavo Souza,15-0,.2,10,1,0
Joao Olavo Souza,15-15,.40000001,5,1,1
Joao Olavo Souza,15-30,.5,2,1,2
Joao Olavo Souza,15-40,1,2,1,3
Joao Olavo Souza,30-0,.5,8,2,0
Joao Olavo Souza,30-15,0,7,2,1
Joao Olavo Souza,30-30,0,1,2,2
Joao Olavo Souza,40-0,.5,4,3,0
Joao Olavo Souza,40-15,.66666669,9,3,1
Joao Olavo Souza,40-30,.42857143,7,3,2
Joao Olavo Souza,40-40,.25,4,3,3
Joao Olavo Souza,40-50,0,1,3,4
Joao Olavo Souza,50-40,0,3,4,3
Ze Zhang,0-0,.43636364,55,0,0
Ze Zhang,0-15,.45833334,24,0,1
Ze Zhang,0-30,.27272728,11,0,2
Ze Zhang,0-40,1,3,0,3
Ze Zhang,100-100,1,1,7,7
Ze Zhang,102-101,0,1,7,7
Ze Zhang,103-101,1,1,7,7
Ze Zhang,104-103,1,1,7,7
Ze Zhang,104-104,1,1,7,7
Ze Zhang,105-106,0,1,7,8
Ze Zhang,106-106,0,1,8,8
Ze Zhang,107-108,0,1,8,8
Ze Zhang,108-108,0,1,8,8
Ze Zhang,15-0,.29032257,31,1,0
Ze Zhang,15-15,.22727273,22,1,1
Ze Zhang,15-30,.30769232,13,1,2
Ze Zhang,15-40,.5,4,1,3
Ze Zhang,30-0,.31818181,22,2,0
Ze Zhang,30-15,.41666666,24,2,1
Ze Zhang,30-30,.52631581,19,2,2
Ze Zhang,30-40,.58333331,12,2,3
Ze Zhang,40-0,.13333334,15,3,0
Ze Zhang,40-15,.25,16,3,1
Ze Zhang,40-30,.46153846,13,3,2
Ze Zhang,40-40,.5625,16,3,3
Ze Zhang,40-50,.55555558,9,3,4
Ze Zhang,50-40,.14285715,7,4,3
Japan Doubles,0-0,.31578946,19,0,0
Japan Doubles,0-15,.16666667,6,0,1
Japan Doubles,0-30,1,1,0,2
Japan Doubles,0-40,0,1,0,3
Japan Doubles,100-100,0,1,7,7
Japan Doubles,101-102,0,1,7,7
Japan Doubles,102-102,1,1,7,7
Japan Doubles,103-104,1,1,7,7
Japan Doubles,103-105,1,1,7,7
Japan Doubles,15-0,.38461539,13,1,0
Japan Doubles,15-15,.40000001,10,1,1
Japan Doubles,15-30,.5,4,1,2
Japan Doubles,15-40,0,3,1,3
Japan Doubles,30-0,0,8,2,0
Japan Doubles,30-15,.33333334,6,2,1
Japan Doubles,30-30,.5,4,2,2
Japan Doubles,30-40,.80000001,5,2,3
Japan Doubles,40-0,.125,8,3,0
Japan Doubles,40-15,.2,5,3,1
Japan Doubles,40-30,.66666669,3,3,2
Japan Doubles,40-40,0,3,3,3
Japan Doubles,50-40,0,3,4,3
Skander Mansouri,0-0,.33333334,9,0,0
Skander Mansouri,0-15,1,3,0,1
Skander Mansouri,0-30,0,3,0,2
Skander Mansouri,15-0,.16666667,6,1,0
Skander Mansouri,15-15,0,1,1,1
Skander Mansouri,15-30,.33333334,3,1,2
Skander Mansouri,15-40,0,1,1,3
Skander Mansouri,30-0,.40000001,5,2,0
Skander Mansouri,30-15,.33333334,3,2,1
Skander Mansouri,30-30,.33333334,3,2,2
Skander Mansouri,30-40,.5,2,2,3
Skander Mansouri,40-0,.33333334,3,3,0
Skander Mansouri,40-15,0,3,3,1
Skander Mansouri,40-30,0,2,3,2
Skander Mansouri,40-40,0,1,3,3
Skander Mansouri,50-40,0,1,4,3
Aljax Bedene,0-0,.22222222,9,0,0
Aljax Bedene,0-15,0,2,0,1
Aljax Bedene,15-0,.2857143,7,1,0
Aljax Bedene,15-15,.75,4,1,1
Aljax Bedene,15-30,0,3,1,2
Aljax Bedene,30-0,.60000002,5,2,0
Aljax Bedene,30-15,.25,4,2,1
Aljax Bedene,30-30,.5,4,2,2
Aljax Bedene,30-40,0,2,2,3
Aljax Bedene,40-0,0,2,3,0
Aljax Bedene,40-15,0,3,3,1
Aljax Bedene,40-30,.5,2,3,2
Aljax Bedene,40-40,.2857143,7,3,3
Aljax Bedene,40-50,.5,2,3,4
Aljax Bedene,50-40,.60000002,5,4,3
Juan Monaco,0-0,.39433551,459,0,0
Juan Monaco,0-15,.49171272,181,0,1
Juan Monaco,0-30,.46067417,89,0,2
Juan Monaco,0-40,.34146342,41,0,3
Juan Monaco,100-100,.60000002,5,7,7
Juan Monaco,100-101,.2857143,7,7,7
Juan Monaco,100-102,0,2,7,7
Juan Monaco,100-103,0,1,7,7
Juan Monaco,101-100,.5,2,7,7
Juan Monaco,101-101,.16666667,6,7,7
Juan Monaco,101-102,.5,2,7,7
Juan Monaco,101-103,.5,2,7,7
Juan Monaco,101-104,0,2,7,7
Juan Monaco,101-106,1,1,7,8
Juan Monaco,102-100,1,1,7,7
Juan Monaco,102-101,0,1,7,7
Juan Monaco,102-102,0,1,7,7
Juan Monaco,102-103,0,4,7,7
Juan Monaco,102-104,.5,2,7,7
Juan Monaco,103-100,1,1,7,7
Juan Monaco,103-101,.5,2,7,7
Juan Monaco,103-102,0,2,7,7
Juan Monaco,103-103,.25,4,7,7
Juan Monaco,103-106,0,2,7,8
Juan Monaco,104-101,1,1,7,7
Juan Monaco,104-102,.33333334,3,7,7
Juan Monaco,104-103,.5,2,7,7
Juan Monaco,104-104,1,1,7,7
Juan Monaco,104-105,.33333334,3,7,7
Juan Monaco,104-106,.33333334,3,7,8
Juan Monaco,105-102,.5,2,7,7
Juan Monaco,105-103,.5,2,7,7
Juan Monaco,105-104,0,4,7,7
Juan Monaco,105-105,1,2,7,7
Juan Monaco,105-106,0,1,7,8
