"","Topn","Gamescore","Breaks","Frequency","Density"
"2577",20,"30-15",0.3,0,0
"2578",20,"30-15",0.325,0,0
"2579",20,"30-15",0.35,0,0
"2580",20,"30-15",0.375,0,0
"2581",20,"30-15",0.4,0,0
"2582",20,"30-15",0.425,0,0
"2583",20,"30-15",0.45,2,0.620155038759689
"2584",20,"30-15",0.475,1,0.310077519379845
"2585",20,"30-15",0.5,5,1.55038759689922
"2586",20,"30-15",0.525,5,1.55038759689922
"2587",20,"30-15",0.55,12,3.72093023255814
"2588",20,"30-15",0.575,18,5.5813953488372
"2589",20,"30-15",0.6,30,9.30232558139538
"2590",20,"30-15",0.625,23,7.13178294573643
"2591",20,"30-15",0.65,18,5.5813953488372
"2592",20,"30-15",0.675,8,2.48062015503876
"2593",20,"30-15",0.7,3,0.930232558139534
"2594",20,"30-15",0.725,1,0.310077519379846
"2595",20,"30-15",0.75,2,0.620155038759689
"2596",20,"30-15",0.775,1,0.310077519379845
"2597",20,"30-15",0.8,0,0
"2598",20,"30-15",0.825,0,0
"2599",20,"30-15",0.85,0,0
"2600",20,"30-15",0.875,0,0
"2601",20,"30-30",0.25,0,0
"2602",20,"30-30",0.275,0,0
"2603",20,"30-30",0.3,0,0
"2604",20,"30-30",0.325,0,0
"2605",20,"30-30",0.35,0,0
"2606",20,"30-30",0.375,0,0
"2607",20,"30-30",0.4,0,0
"2608",20,"30-30",0.425,0,0
"2609",20,"30-30",0.45,1,0.357142857142857
"2610",20,"30-30",0.475,3,1.07142857142857
"2611",20,"30-30",0.5,3,1.07142857142857
"2612",20,"30-30",0.525,6,2.14285714285714
"2613",20,"30-30",0.55,7,2.5
"2614",20,"30-30",0.575,10,3.57142857142857
"2615",20,"30-30",0.6,20,7.14285714285717
"2616",20,"30-30",0.625,17,6.07142857142857
"2617",20,"30-30",0.65,24,8.57142857142856
"2618",20,"30-30",0.675,9,3.21428571428571
"2619",20,"30-30",0.7,9,3.21428571428571
"2620",20,"30-30",0.725,2,0.714285714285717
"2621",20,"30-30",0.75,1,0.357142857142857
"2622",20,"30-30",0.775,0,0
"2623",20,"30-30",0.8,0,0
"2624",20,"30-30",0.825,0,0
"2625",20,"30-30",0.85,0,0
"2626",20,"30-30",0.875,0,0
"2627",20,"30-40",0.25,0,0
"2628",20,"30-40",0.275,0,0
"2629",20,"30-40",0.3,0,0
"2630",20,"30-40",0.325,0,0
"2631",20,"30-40",0.35,0,0
"2632",20,"30-40",0.375,0,0
"2633",20,"30-40",0.4,2,0.909090909090908
"2634",20,"30-40",0.425,0,0
"2635",20,"30-40",0.45,1,0.454545454545454
"2636",20,"30-40",0.475,5,2.27272727272728
"2637",20,"30-40",0.5,3,1.36363636363636
"2638",20,"30-40",0.525,6,2.72727272727272
"2639",20,"30-40",0.55,14,6.36363636363636
"2640",20,"30-40",0.575,15,6.81818181818181
"2641",20,"30-40",0.6,13,5.90909090909093
"2642",20,"30-40",0.625,4,1.81818181818182
"2643",20,"30-40",0.65,6,2.72727272727272
"2644",20,"30-40",0.675,8,3.63636363636363
"2645",20,"30-40",0.7,6,2.72727272727272
"2646",20,"30-40",0.725,2,0.909090909090912
"2647",20,"30-40",0.75,2,0.909090909090908
"2648",20,"30-40",0.775,1,0.454545454545454
"2649",20,"30-40",0.8,0,0
"2650",20,"30-40",0.825,0,0
"2651",20,"30-40",0.85,0,0
"2652",20,"30-40",0.875,0,0
"2653",20,"40-0",0.25,0,0
"2654",20,"40-0",0.275,0,0
"2655",20,"40-0",0.3,0,0
"2656",20,"40-0",0.325,0,0
"2657",20,"40-0",0.35,0,0
"2658",20,"40-0",0.375,0,0
"2659",20,"40-0",0.4,0,0
"2660",20,"40-0",0.425,0,0
"2661",20,"40-0",0.45,0,0
"2662",20,"40-0",0.475,0,0
"2663",20,"40-0",0.5,0,0
"2664",20,"40-0",0.525,0,0
"2665",20,"40-0",0.55,4,1.58415841584158
"2666",20,"40-0",0.575,3,1.18811881188119
"2667",20,"40-0",0.6,5,1.98019801980199
"2668",20,"40-0",0.625,15,5.94059405940594
"2669",20,"40-0",0.65,18,7.12871287128712
"2670",20,"40-0",0.675,19,7.52475247524752
"2671",20,"40-0",0.7,19,7.52475247524752
"2672",20,"40-0",0.725,10,3.96039603960397
"2673",20,"40-0",0.75,5,1.98019801980198
"2674",20,"40-0",0.775,1,0.396039603960396
"2675",20,"40-0",0.8,1,0.396039603960396
"2676",20,"40-0",0.825,1,0.396039603960396
"2677",20,"40-0",0.85,0,0
"2678",20,"40-0",0.875,0,0
"2679",20,"40-15",0.25,0,0
"2680",20,"40-15",0.275,0,0
"2681",20,"40-15",0.3,0,0
"2682",20,"40-15",0.325,0,0
"2683",20,"40-15",0.35,0,0
"2684",20,"40-15",0.375,0,0
"2685",20,"40-15",0.4,0,0
"2686",20,"40-15",0.425,0,0
"2687",20,"40-15",0.45,0,0
"2688",20,"40-15",0.475,2,0.689655172413794
"2689",20,"40-15",0.5,0,0
"2690",20,"40-15",0.525,1,0.344827586206896
"2691",20,"40-15",0.55,4,1.37931034482758
"2692",20,"40-15",0.575,9,3.10344827586207
"2693",20,"40-15",0.6,10,3.44827586206898
"2694",20,"40-15",0.625,15,5.17241379310344
"2695",20,"40-15",0.65,28,9.65517241379309
"2696",20,"40-15",0.675,20,6.89655172413793
"2697",20,"40-15",0.7,15,5.17241379310344
"2698",20,"40-15",0.725,7,2.41379310344828
"2699",20,"40-15",0.75,2,0.689655172413792
"2700",20,"40-15",0.775,2,0.689655172413792
"2701",20,"40-15",0.8,1,0.344827586206896
"2702",20,"40-15",0.825,0,0
"2703",20,"40-15",0.85,0,0
"2704",20,"40-15",0.875,0,0
"2705",20,"40-30",0.25,0,0
"2706",20,"40-30",0.275,0,0
"2707",20,"40-30",0.3,0,0
"2708",20,"40-30",0.325,0,0
"2709",20,"40-30",0.35,0,0
"2710",20,"40-30",0.375,0,0
"2711",20,"40-30",0.4,0,0
"2712",20,"40-30",0.425,0,0
"2713",20,"40-30",0.45,0,0
"2714",20,"40-30",0.475,3,1.07142857142857
"2715",20,"40-30",0.5,1,0.357142857142857
"2716",20,"40-30",0.525,8,2.85714285714285
"2717",20,"40-30",0.55,8,2.85714285714285
"2718",20,"40-30",0.575,12,4.28571428571428
"2719",20,"40-30",0.6,14,5.00000000000002
"2720",20,"40-30",0.625,24,8.57142857142856
"2721",20,"40-30",0.65,21,7.49999999999999
"2722",20,"40-30",0.675,8,2.85714285714285
"2723",20,"40-30",0.7,8,2.85714285714285
"2724",20,"40-30",0.725,2,0.714285714285717
"2725",20,"40-30",0.75,2,0.714285714285714
"2726",20,"40-30",0.775,1,0.357142857142857
"2727",20,"40-30",0.8,0,0
"2728",20,"40-30",0.825,0,0
"2729",20,"40-30",0.85,0,0
"2730",20,"40-30",0.875,0,0
"2731",20,"40-40",0.25,0,0
"2732",20,"40-40",0.275,0,0
"2733",20,"40-40",0.3,0,0
"2734",20,"40-40",0.325,0,0
"2735",20,"40-40",0.35,0,0
"2736",20,"40-40",0.375,0,0
"2737",20,"40-40",0.4,2,0.816326530612244
"2738",20,"40-40",0.425,0,0
"2739",20,"40-40",0.45,1,0.408163265306122
"2740",20,"40-40",0.475,2,0.816326530612246
"2741",20,"40-40",0.5,3,1.22448979591837
"2742",20,"40-40",0.525,2,0.816326530612244
"2743",20,"40-40",0.55,10,4.08163265306122
"2744",20,"40-40",0.575,13,5.30612244897959
"2745",20,"40-40",0.6,15,6.12244897959186
"2746",20,"40-40",0.625,20,8.16326530612244
"2747",20,"40-40",0.65,15,6.12244897959183
"2748",20,"40-40",0.675,7,2.85714285714285
"2749",20,"40-40",0.7,5,2.04081632653061
"2750",20,"40-40",0.725,3,1.22448979591837
"2751",20,"40-40",0.75,0,0
"2752",20,"40-40",0.775,0,0
"2753",20,"40-40",0.8,0,0
"2754",20,"40-40",0.825,0,0
"2755",20,"40-40",0.85,0,0
"2756",20,"40-40",0.875,0,0
"2757",20,"40-50",0.25,0,0
"2758",20,"40-50",0.275,0,0
"2759",20,"40-50",0.3,0,0
"2760",20,"40-50",0.325,0,0
"2761",20,"40-50",0.35,0,0
"2762",20,"40-50",0.375,1,0.606060606060606
"2763",20,"40-50",0.4,2,1.21212121212121
"2764",20,"40-50",0.425,0,0
"2765",20,"40-50",0.45,5,3.03030303030303
"2766",20,"40-50",0.475,1,0.606060606060607
"2767",20,"40-50",0.5,4,2.42424242424242
"2768",20,"40-50",0.525,2,1.21212121212121
"2769",20,"40-50",0.55,10,6.06060606060606
"2770",20,"40-50",0.575,6,3.63636363636363
"2771",20,"40-50",0.6,13,7.87878787878791
"2772",20,"40-50",0.625,7,4.24242424242424
"2773",20,"40-50",0.65,7,4.24242424242424
"2774",20,"40-50",0.675,4,2.42424242424242
"2775",20,"40-50",0.7,2,1.21212121212121
"2776",20,"40-50",0.725,1,0.606060606060608
"2777",20,"40-50",0.75,0,0
"2778",20,"40-50",0.775,1,0.606060606060606
"2779",20,"40-50",0.8,0,0
"2780",20,"40-50",0.825,0,0
"2781",20,"40-50",0.85,0,0
"2782",20,"40-50",0.875,0,0
"2783",20,"50-40",0.25,0,0
"2784",20,"50-40",0.275,0,0
"2785",20,"50-40",0.3,0,0
"2786",20,"50-40",0.325,0,0
"2787",20,"50-40",0.35,0,0
"2788",20,"50-40",0.375,1,0.465116279069767
"2789",20,"50-40",0.4,0,0
"2790",20,"50-40",0.425,0,0
"2791",20,"50-40",0.45,3,1.3953488372093
"2792",20,"50-40",0.475,2,0.930232558139536
"2793",20,"50-40",0.5,2,0.930232558139534
"2794",20,"50-40",0.525,6,2.7906976744186
"2795",20,"50-40",0.55,7,3.25581395348837
"2796",20,"50-40",0.575,7,3.25581395348837
"2797",20,"50-40",0.6,12,5.58139534883723
"2798",20,"50-40",0.625,13,6.04651162790697
"2799",20,"50-40",0.65,8,3.72093023255814
"2800",20,"50-40",0.675,10,4.65116279069767
"2801",20,"50-40",0.7,6,2.7906976744186
"2802",20,"50-40",0.725,5,2.32558139534885
"2803",20,"50-40",0.75,2,0.930232558139534
"2804",20,"50-40",0.775,2,0.930232558139534
"2805",20,"50-40",0.8,0,0
"2806",20,"50-40",0.825,0,0
"2807",20,"50-40",0.85,0,0
"2808",20,"50-40",0.875,0,0
"2809",10,"0-0",0.25,0,0
"2810",10,"0-0",0.275,0,0
"2811",10,"0-0",0.3,0,0
"2812",10,"0-0",0.325,0,0
"2813",10,"0-0",0.35,0,0
"2814",10,"0-0",0.375,0,0
"2815",10,"0-0",0.4,0,0
"2816",10,"0-0",0.425,0,0
"2817",10,"0-0",0.45,2,0.639999999999999
"2818",10,"0-0",0.475,2,0.640000000000001
"2819",10,"0-0",0.5,4,1.28
"2820",10,"0-0",0.525,5,1.6
"2821",10,"0-0",0.55,7,2.24
"2822",10,"0-0",0.575,15,4.8
"2823",10,"0-0",0.6,23,7.36000000000003
"2824",10,"0-0",0.625,29,9.27999999999999
"2825",10,"0-0",0.65,17,5.44
"2826",10,"0-0",0.675,11,3.52
"2827",10,"0-0",0.7,7,2.24
"2828",10,"0-0",0.725,2,0.640000000000002
"2829",10,"0-0",0.75,0,0
"2830",10,"0-0",0.775,1,0.32
"2831",10,"0-0",0.8,0,0
"2832",10,"0-0",0.825,0,0
"2833",10,"0-0",0.85,0,0
"2834",10,"0-0",0.875,0,0
"2835",10,"0-15",0.25,0,0
"2836",10,"0-15",0.275,0,0
"2837",10,"0-15",0.3,0,0
"2838",10,"0-15",0.325,0,0
"2839",10,"0-15",0.35,0,0
"2840",10,"0-15",0.375,0,0
"2841",10,"0-15",0.4,0,0
"2842",10,"0-15",0.425,0,0
"2843",10,"0-15",0.45,1,0.476190476190476
"2844",10,"0-15",0.475,1,0.476190476190477
"2845",10,"0-15",0.5,2,0.952380952380952
"2846",10,"0-15",0.525,9,4.28571428571428
"2847",10,"0-15",0.55,8,3.80952380952381
"2848",10,"0-15",0.575,16,7.61904761904761
"2849",10,"0-15",0.6,15,7.14285714285717
"2850",10,"0-15",0.625,13,6.19047619047619
"2851",10,"0-15",0.65,6,2.85714285714285
"2852",10,"0-15",0.675,9,4.28571428571428
"2853",10,"0-15",0.7,2,0.952380952380952
"2854",10,"0-15",0.725,2,0.952380952380956
"2855",10,"0-15",0.75,0,0
"2856",10,"0-15",0.775,0,0
"2857",10,"0-15",0.8,0,0
"2858",10,"0-15",0.825,0,0
"2859",10,"0-15",0.85,0,0
"2860",10,"0-15",0.875,0,0
"2861",10,"0-30",0.25,0,0
"2862",10,"0-30",0.275,0,0
"2863",10,"0-30",0.3,0,0
"2864",10,"0-30",0.325,0,0
"2865",10,"0-30",0.35,0,0
"2866",10,"0-30",0.375,0,0
"2867",10,"0-30",0.4,1,1.02564102564102
"2868",10,"0-30",0.425,0,0
"2869",10,"0-30",0.45,1,1.02564102564102
"2870",10,"0-30",0.475,3,3.07692307692308
"2871",10,"0-30",0.5,4,4.1025641025641
"2872",10,"0-30",0.525,4,4.1025641025641
"2873",10,"0-30",0.55,1,1.02564102564102
"2874",10,"0-30",0.575,6,6.15384615384615
"2875",10,"0-30",0.6,6,6.15384615384618
"2876",10,"0-30",0.625,1,1.02564102564102
"2877",10,"0-30",0.65,8,8.2051282051282
"2878",10,"0-30",0.675,2,2.05128205128205
"2879",10,"0-30",0.7,1,1.02564102564102
"2880",10,"0-30",0.725,1,1.02564102564103
"2881",10,"0-30",0.75,0,0
"2882",10,"0-30",0.775,0,0
"2883",10,"0-30",0.8,0,0
"2884",10,"0-30",0.825,0,0
"2885",10,"0-30",0.85,0,0
"2886",10,"0-30",0.875,0,0
"2887",10,"0-40",0.25,0,0
"2888",10,"0-40",0.275,0,0
"2889",10,"0-40",0.3,0,0
"2890",10,"0-40",0.325,0,0
"2891",10,"0-40",0.35,0,0
"2892",10,"0-40",0.375,0,0
"2893",10,"0-40",0.4,0,0
"2894",10,"0-40",0.425,0,0
"2895",10,"0-40",0.45,0,0
"2896",10,"0-40",0.475,1,5.71428571428572
"2897",10,"0-40",0.5,1,5.71428571428571
"2898",10,"0-40",0.525,0,0
"2899",10,"0-40",0.55,0,0
"2900",10,"0-40",0.575,0,0
"2901",10,"0-40",0.6,3,17.1428571428572
"2902",10,"0-40",0.625,0,0
"2903",10,"0-40",0.65,2,11.4285714285714
"2904",10,"0-40",0.675,0,0
"2905",10,"0-40",0.7,0,0
"2906",10,"0-40",0.725,0,0
"2907",10,"0-40",0.75,0,0
"2908",10,"0-40",0.775,0,0
"2909",10,"0-40",0.8,0,0
"2910",10,"0-40",0.825,0,0
"2911",10,"0-40",0.85,0,0
"2912",10,"0-40",0.875,0,0
"2913",10,"15-0",0.25,0,0
"2914",10,"15-0",0.275,0,0
"2915",10,"15-0",0.3,0,0
"2916",10,"15-0",0.325,0,0
"2917",10,"15-0",0.35,0,0
"2918",10,"15-0",0.375,0,0
"2919",10,"15-0",0.4,0,0
"2920",10,"15-0",0.425,1,0.384615384615385
"2921",10,"15-0",0.45,1,0.384615384615384
"2922",10,"15-0",0.475,3,1.15384615384616
"2923",10,"15-0",0.5,2,0.769230769230768
"2924",10,"15-0",0.525,6,2.30769230769231
"2925",10,"15-0",0.55,10,3.84615384615384
"2926",10,"15-0",0.575,15,5.76923076923076
"2927",10,"15-0",0.6,18,6.92307692307695
"2928",10,"15-0",0.625,19,7.3076923076923
"2929",10,"15-0",0.65,10,3.84615384615384
"2930",10,"15-0",0.675,5,1.92307692307692
"2931",10,"15-0",0.7,8,3.07692307692307
"2932",10,"15-0",0.725,4,1.53846153846154
"2933",10,"15-0",0.75,0,0
"2934",10,"15-0",0.775,2,0.769230769230768
"2935",10,"15-0",0.8,0,0
"2936",10,"15-0",0.825,0,0
"2937",10,"15-0",0.85,0,0
"2938",10,"15-0",0.875,0,0
"2939",10,"15-15",0.25,0,0
"2940",10,"15-15",0.275,0,0
"2941",10,"15-15",0.3,0,0
"2942",10,"15-15",0.325,0,0
"2943",10,"15-15",0.35,0,0
"2944",10,"15-15",0.375,1,0.444444444444444
"2945",10,"15-15",0.4,0,0
"2946",10,"15-15",0.425,0,0
"2947",10,"15-15",0.45,1,0.444444444444444
"2948",10,"15-15",0.475,2,0.88888888888889
"2949",10,"15-15",0.5,1,0.444444444444444
"2950",10,"15-15",0.525,7,3.11111111111111
"2951",10,"15-15",0.55,10,4.44444444444444
"2952",10,"15-15",0.575,9,4
"2953",10,"15-15",0.6,12,5.33333333333335
"2954",10,"15-15",0.625,16,7.11111111111111
"2955",10,"15-15",0.65,15,6.66666666666666
"2956",10,"15-15",0.675,9,4
"2957",10,"15-15",0.7,4,1.77777777777778
"2958",10,"15-15",0.725,3,1.33333333333334
"2959",10,"15-15",0.75,0,0
"2960",10,"15-15",0.775,0,0
"2961",10,"15-15",0.8,0,0
"2962",10,"15-15",0.825,0,0
"2963",10,"15-15",0.85,0,0
"2964",10,"15-15",0.875,0,0
"2965",10,"15-30",0.25,0,0
"2966",10,"15-30",0.275,0,0
"2967",10,"15-30",0.3,0,0
"2968",10,"15-30",0.325,0,0
"2969",10,"15-30",0.35,0,0
"2970",10,"15-30",0.375,0,0
"2971",10,"15-30",0.4,0,0
"2972",10,"15-30",0.425,0,0
"2973",10,"15-30",0.45,1,0.579710144927536
"2974",10,"15-30",0.475,2,1.15942028985507
"2975",10,"15-30",0.5,6,3.47826086956521
"2976",10,"15-30",0.525,8,4.63768115942029
"2977",10,"15-30",0.55,3,1.73913043478261
"2978",10,"15-30",0.575,8,4.63768115942029
"2979",10,"15-30",0.6,15,8.69565217391307
"2980",10,"15-30",0.625,8,4.63768115942029
"2981",10,"15-30",0.65,8,4.63768115942029
"2982",10,"15-30",0.675,6,3.47826086956521
"2983",10,"15-30",0.7,0,0
"2984",10,"15-30",0.725,4,2.31884057971015
"2985",10,"15-30",0.75,0,0
"2986",10,"15-30",0.775,0,0
"2987",10,"15-30",0.8,0,0
"2988",10,"15-30",0.825,0,0
"2989",10,"15-30",0.85,0,0
"2990",10,"15-30",0.875,0,0
"2991",10,"15-40",0.25,0,0
"2992",10,"15-40",0.275,0,0
"2993",10,"15-40",0.3,0,0
"2994",10,"15-40",0.325,0,0
"2995",10,"15-40",0.35,1,1.29032258064516
"2996",10,"15-40",0.375,0,0
"2997",10,"15-40",0.4,0,0
"2998",10,"15-40",0.425,0,0
"2999",10,"15-40",0.45,1,1.29032258064516
"3000",10,"15-40",0.475,2,2.58064516129033
"3001",10,"15-40",0.5,2,2.58064516129032
"3002",10,"15-40",0.525,2,2.58064516129032
"3003",10,"15-40",0.55,1,1.29032258064516
"3004",10,"15-40",0.575,5,6.4516129032258
"3005",10,"15-40",0.6,3,3.8709677419355
"3006",10,"15-40",0.625,6,7.74193548387096
"3007",10,"15-40",0.65,4,5.16129032258064
"3008",10,"15-40",0.675,2,2.58064516129032
"3009",10,"15-40",0.7,1,1.29032258064516
"3010",10,"15-40",0.725,0,0
"3011",10,"15-40",0.75,0,0
"3012",10,"15-40",0.775,0,0
"3013",10,"15-40",0.8,1,1.29032258064516
"3014",10,"15-40",0.825,0,0
"3015",10,"15-40",0.85,0,0
"3016",10,"15-40",0.875,0,0
"3017",10,"30-0",0.25,0,0
"3018",10,"30-0",0.275,0,0
"3019",10,"30-0",0.3,0,0
"3020",10,"30-0",0.325,0,0
"3021",10,"30-0",0.35,0,0
"3022",10,"30-0",0.375,0,0
"3023",10,"30-0",0.4,0,0
"3024",10,"30-0",0.425,0,0
"3025",10,"30-0",0.45,0,0
"3026",10,"30-0",0.475,0,0
"3027",10,"30-0",0.5,0,0
"3028",10,"30-0",0.525,1,0.5
"3029",10,"30-0",0.55,5,2.5
"3030",10,"30-0",0.575,10,5
"3031",10,"30-0",0.6,7,3.50000000000001
"3032",10,"30-0",0.625,17,8.49999999999999
"3033",10,"30-0",0.65,12,5.99999999999999
"3034",10,"30-0",0.675,7,3.5
"3035",10,"30-0",0.7,8,4
"3036",10,"30-0",0.725,8,4.00000000000001
"3037",10,"30-0",0.75,2,0.999999999999999
"3038",10,"30-0",0.775,3,1.5
"3039",10,"30-0",0.8,0,0
"3040",10,"30-0",0.825,0,0
"3041",10,"30-0",0.85,0,0
"3042",10,"30-0",0.875,0,0
"3043",10,"30-15",0.25,0,0
"3044",10,"30-15",0.275,0,0
"3045",10,"30-15",0.3,0,0
"3046",10,"30-15",0.325,0,0
"3047",10,"30-15",0.35,0,0
"3048",10,"30-15",0.375,0,0
"3049",10,"30-15",0.4,2,0.930232558139534
"3050",10,"30-15",0.425,1,0.465116279069768
"3051",10,"30-15",0.45,1,0.465116279069767
"3052",10,"30-15",0.475,3,1.3953488372093
"3053",10,"30-15",0.5,3,1.3953488372093
"3054",10,"30-15",0.525,7,3.25581395348837
"3055",10,"30-15",0.55,8,3.72093023255814
"3056",10,"30-15",0.575,6,2.7906976744186
"3057",10,"30-15",0.6,23,10.6976744186047
"3058",10,"30-15",0.625,9,4.1860465116279
"3059",10,"30-15",0.65,9,4.1860465116279
"3060",10,"30-15",0.675,6,2.7906976744186
"3061",10,"30-15",0.7,2,0.930232558139534
"3062",10,"30-15",0.725,5,2.32558139534885
"3063",10,"30-15",0.75,0,0
"3064",10,"30-15",0.775,0,0
"3065",10,"30-15",0.8,1,0.465116279069767
"3066",10,"30-15",0.825,0,0
"3067",10,"30-15",0.85,0,0
"3068",10,"30-15",0.875,0,0
"3069",10,"30-30",0.25,0,0
"3070",10,"30-30",0.275,0,0
"3071",10,"30-30",0.3,0,0
"3072",10,"30-30",0.325,0,0
"3073",10,"30-30",0.35,0,0
"3074",10,"30-30",0.375,0,0
"3075",10,"30-30",0.4,1,0.519480519480519
"3076",10,"30-30",0.425,0,0
"3077",10,"30-30",0.45,0,0
"3078",10,"30-30",0.475,1,0.51948051948052
"3079",10,"30-30",0.5,2,1.03896103896104
"3080",10,"30-30",0.525,3,1.55844155844156
"3081",10,"30-30",0.55,13,6.75324675324675
"3082",10,"30-30",0.575,6,3.11688311688311
"3083",10,"30-30",0.6,14,7.2727272727273
"3084",10,"30-30",0.625,16,8.31168831168831
"3085",10,"30-30",0.65,8,4.15584415584415
"3086",10,"30-30",0.675,6,3.11688311688311
"3087",10,"30-30",0.7,3,1.55844155844156
"3088",10,"30-30",0.725,2,1.03896103896104
"3089",10,"30-30",0.75,2,1.03896103896104
"3090",10,"30-30",0.775,0,0
"3091",10,"30-30",0.8,0,0
"3092",10,"30-30",0.825,0,0
"3093",10,"30-30",0.85,0,0
"3094",10,"30-30",0.875,0,0
"3095",10,"30-40",0.25,0,0
"3096",10,"30-40",0.275,0,0
"3097",10,"30-40",0.3,0,0
"3098",10,"30-40",0.325,0,0
"3099",10,"30-40",0.35,0,0
"3100",10,"30-40",0.375,0,0
"3101",10,"30-40",0.4,3,2.06896551724138
"3102",10,"30-40",0.425,1,0.689655172413794
"3103",10,"30-40",0.45,2,1.37931034482758
"3104",10,"30-40",0.475,3,2.06896551724138
"3105",10,"30-40",0.5,2,1.37931034482758
"3106",10,"30-40",0.525,6,4.13793103448276
"3107",10,"30-40",0.55,13,8.9655172413793
"3108",10,"30-40",0.575,4,2.75862068965517
"3109",10,"30-40",0.6,5,3.44827586206898
"3110",10,"30-40",0.625,3,2.06896551724138
"3111",10,"30-40",0.65,5,3.44827586206896
"3112",10,"30-40",0.675,4,2.75862068965517
"3113",10,"30-40",0.7,2,1.37931034482758
"3114",10,"30-40",0.725,1,0.689655172413796
"3115",10,"30-40",0.75,3,2.06896551724138
"3116",10,"30-40",0.775,0,0
"3117",10,"30-40",0.8,1,0.689655172413792
"3118",10,"30-40",0.825,0,0
"3119",10,"30-40",0.85,0,0
"3120",10,"30-40",0.875,0,0
"3121",10,"40-0",0.25,0,0
"3122",10,"40-0",0.275,0,0
"3123",10,"40-0",0.3,0,0
"3124",10,"40-0",0.325,0,0
"3125",10,"40-0",0.35,0,0
"3126",10,"40-0",0.375,0,0
"3127",10,"40-0",0.4,0,0
"3128",10,"40-0",0.425,1,0.606060606060607
"3129",10,"40-0",0.45,0,0
"3130",10,"40-0",0.475,0,0
"3131",10,"40-0",0.5,2,1.21212121212121
"3132",10,"40-0",0.525,2,1.21212121212121
"3133",10,"40-0",0.55,0,0
"3134",10,"40-0",0.575,2,1.21212121212121
"3135",10,"40-0",0.6,5,3.03030303030304
"3136",10,"40-0",0.625,9,5.45454545454545
"3137",10,"40-0",0.65,12,7.27272727272727
"3138",10,"40-0",0.675,8,4.84848484848484
"3139",10,"40-0",0.7,11,6.66666666666666
"3140",10,"40-0",0.725,8,4.84848484848487
"3141",10,"40-0",0.75,3,1.81818181818182
"3142",10,"40-0",0.775,1,0.606060606060606
"3143",10,"40-0",0.8,2,1.21212121212121
"3144",10,"40-0",0.825,0,0
"3145",10,"40-0",0.85,0,0
"3146",10,"40-0",0.875,0,0
"3147",10,"40-15",0.25,0,0
"3148",10,"40-15",0.275,0,0
"3149",10,"40-15",0.3,0,0
"3150",10,"40-15",0.325,0,0
"3151",10,"40-15",0.35,0,0
"3152",10,"40-15",0.375,0,0
"3153",10,"40-15",0.4,0,0
"3154",10,"40-15",0.425,1,0.51948051948052
"3155",10,"40-15",0.45,1,0.519480519480519
"3156",10,"40-15",0.475,1,0.51948051948052
"3157",10,"40-15",0.5,2,1.03896103896104
"3158",10,"40-15",0.525,1,0.519480519480519
"3159",10,"40-15",0.55,2,1.03896103896104
"3160",10,"40-15",0.575,6,3.11688311688311
"3161",10,"40-15",0.6,10,5.19480519480521
"3162",10,"40-15",0.625,8,4.15584415584415
"3163",10,"40-15",0.65,15,7.79220779220779
"3164",10,"40-15",0.675,12,6.23376623376623
"3165",10,"40-15",0.7,7,3.63636363636363
"3166",10,"40-15",0.725,7,3.63636363636365
"3167",10,"40-15",0.75,1,0.519480519480519
"3168",10,"40-15",0.775,3,1.55844155844156
"3169",10,"40-15",0.8,0,0
"3170",10,"40-15",0.825,0,0
"3171",10,"40-15",0.85,0,0
"3172",10,"40-15",0.875,0,0
"3173",10,"40-30",0.25,0,0
"3174",10,"40-30",0.275,0,0
"3175",10,"40-30",0.3,0,0
"3176",10,"40-30",0.325,0,0
"3177",10,"40-30",0.35,0,0
"3178",10,"40-30",0.375,0,0
"3179",10,"40-30",0.4,0,0
"3180",10,"40-30",0.425,0,0
"3181",10,"40-30",0.45,1,0.519480519480519
"3182",10,"40-30",0.475,4,2.07792207792208
"3183",10,"40-30",0.5,0,0
"3184",10,"40-30",0.525,6,3.11688311688311
"3185",10,"40-30",0.55,3,1.55844155844156
"3186",10,"40-30",0.575,13,6.75324675324675
"3187",10,"40-30",0.6,20,10.3896103896104
"3188",10,"40-30",0.625,10,5.19480519480519
"3189",10,"40-30",0.65,6,3.11688311688311
"3190",10,"40-30",0.675,5,2.5974025974026
"3191",10,"40-30",0.7,4,2.07792207792208
"3192",10,"40-30",0.725,3,1.55844155844156
"3193",10,"40-30",0.75,1,0.519480519480519
"3194",10,"40-30",0.775,1,0.519480519480519
"3195",10,"40-30",0.8,0,0
"3196",10,"40-30",0.825,0,0
"3197",10,"40-30",0.85,0,0
"3198",10,"40-30",0.875,0,0
"3199",10,"40-40",0.25,0,0
"3200",10,"40-40",0.275,0,0
"3201",10,"40-40",0.3,0,0
"3202",10,"40-40",0.325,0,0
"3203",10,"40-40",0.35,0,0
"3204",10,"40-40",0.375,0,0
"3205",10,"40-40",0.4,0,0
"3206",10,"40-40",0.425,0,0
"3207",10,"40-40",0.45,2,1.19402985074627
"3208",10,"40-40",0.475,3,1.79104477611941
"3209",10,"40-40",0.5,4,2.38805970149253
"3210",10,"40-40",0.525,3,1.7910447761194
"3211",10,"40-40",0.55,8,4.77611940298507
"3212",10,"40-40",0.575,7,4.17910447761194
"3213",10,"40-40",0.6,10,5.97014925373136
"3214",10,"40-40",0.625,7,4.17910447761194
