87,Joao Souza,0-30,20,1,0,3,-1
87,Joao Souza,0-40,20,1,.66666669,3,-1
87,Joao Souza,15-0,20,1,.40000001,10,-1
87,Joao Souza,15-15,20,1,.72727275,11,-1
87,Joao Souza,15-30,20,1,.66666669,3,-1
87,Joao Souza,15-40,20,1,.33333334,3,-1
87,Joao Souza,30-0,20,1,1,4,-1
87,Joao Souza,30-15,20,1,.75,8,-1
87,Joao Souza,30-30,20,1,.75,4,-1
87,Joao Souza,30-40,20,1,.5,2,-1
87,Joao Souza,40-0,20,1,.5,4,-1
87,Joao Souza,40-15,20,1,1,8,-1
87,Joao Souza,40-30,20,1,.66666669,3,-1
87,Joao Souza,40-40,20,1,.5,2,-1
87,Joao Souza,40-50,20,1,.5,2,-1
87,Joao Souza,50-40,20,1,0,2,-1
90,Bastian Knittel,0-0,20,1,.42857143,14,-1
90,Bastian Knittel,0-15,20,1,.625,8,-1
90,Bastian Knittel,0-30,20,1,.33333334,3,-1
90,Bastian Knittel,0-40,20,1,1,2,-1
90,Bastian Knittel,15-0,20,1,.66666669,6,-1
90,Bastian Knittel,15-15,20,1,.2857143,7,-1
90,Bastian Knittel,15-30,20,1,.66666669,6,-1
90,Bastian Knittel,15-40,20,1,0,4,-1
90,Bastian Knittel,30-0,20,1,1,4,-1
90,Bastian Knittel,30-15,20,1,0,2,-1
90,Bastian Knittel,30-30,20,1,.5,6,-1
90,Bastian Knittel,30-40,20,1,1,3,-1
90,Bastian Knittel,40-0,20,1,.75,4,-1
90,Bastian Knittel,40-15,20,1,1,1,-1
90,Bastian Knittel,40-30,20,1,.33333334,3,-1
90,Bastian Knittel,40-40,20,1,.2,5,-1
90,Bastian Knittel,40-50,20,1,.75,4,-1
90,Bastian Knittel,50-40,20,1,.5,4,-1
93,Rui Machado,0-0,20,1,.54545456,11,-1
93,Rui Machado,0-15,20,1,.60000002,5,-1
93,Rui Machado,0-30,20,1,1,2,-1
93,Rui Machado,15-0,20,1,0,6,-1
93,Rui Machado,15-15,20,1,.77777779,9,-1
93,Rui Machado,15-30,20,1,0,4,-1
93,Rui Machado,15-40,20,1,.5,4,-1
93,Rui Machado,30-15,20,1,.85714287,7,-1
93,Rui Machado,30-30,20,1,1,1,-1
93,Rui Machado,30-40,20,1,0,2,-1
93,Rui Machado,40-15,20,1,.66666669,6,-1
93,Rui Machado,40-30,20,1,.33333334,3,-1
93,Rui Machado,40-40,20,1,0,2,-1
93,Rui Machado,40-50,20,1,1,2,-1
93,Rui Machado,50-40,20,1,1,1,-1
95,Kenny De Schepper,0-0,20,1,.71875,32,1.87068955712
95,Kenny De Schepper,0-15,20,1,.77777779,9,-1
95,Kenny De Schepper,0-30,20,1,.5,2,-1
95,Kenny De Schepper,0-40,20,1,1,1,-1
95,Kenny De Schepper,15-0,20,1,.86956519,23,-1
95,Kenny De Schepper,15-15,20,1,.80000001,10,-1
95,Kenny De Schepper,15-30,20,1,1,3,-1
95,Kenny De Schepper,15-40,20,1,0,1,-1
95,Kenny De Schepper,30-0,20,1,.80000001,20,-1
95,Kenny De Schepper,30-15,20,1,.75,12,-1
95,Kenny De Schepper,30-30,20,1,.83333331,6,-1
95,Kenny De Schepper,30-40,20,1,1,1,-1
95,Kenny De Schepper,40-0,20,1,.8125,16,-1
95,Kenny De Schepper,40-15,20,1,.91666669,12,-1
